team,conference,division,season,GP,PTS,W,L,OTL,reg_w,div_rank,conf_rank,playoffs,strength,score_state,toi,gf,ga,g_dif,offense,defense,differential,xgf,xga,xg%,xg_dif,fwf,fwa,fenwick,fwf_dif,cf,ca,corsi,shot,shot_ag,sc,sc_ag,scf%,hdsc%,asd,asda,hdsc,mdsc,adsc,ldsc,hdsc_ag,mdsc_ag,adsc_ag,ldsc_ag,point_shot,point_shot_ag,point_shot%,point_shot%_ag,penalty,pim,penalty_ag,pim_ag,fow,fol,faceoff%,giveaway,giveaway_ag,takeaway,takeaway_ag,hit,hit_ag,block,miss,block_ag,miss_ag,block%,miss%,block%_ag,miss%_ag,DZ_fow,NZ_fow,OZ_fow,DZ_fol,NZ_fol,OZ_fol,DZ_penalty,NZ_penalty,OZ_penalty,DZ_penalty_ag,NZ_penalty_ag,OZ_penalty_ag,DZ_giveaway,NZ_giveaway,OZ_giveaway,DZ_giveaway_ag,NZ_giveaway_ag,OZ_giveaway_ag,DZ_takeaway,NZ_takeaway,OZ_takeaway,DZ_takeaway_ag,NZ_takeaway_ag,OZ_takeaway_ag,DZ_hit,NZ_hit,OZ_hit,DZ_hit_ag,NZ_hit_ag,OZ_hit_ag,sv%,xSV%,GSAx,sv%_ag,xSV%_ag,GSAx_ag,shooting%,shooting%_ag,pdo,goaltending,goaltending_ag,gf_per60,ga_per60,g_dif_per60,offense_per60,defense_per60,differential_per60,xgf_per60,xga_per60,xg_dif_per60,fwf_per60,fwa_per60,fenwick_per60,fwf_dif_per60,cf_per60,ca_per60,corsi_per60,shot_per60,shot_ag_per60,sc_per60,sc_ag_per60,asd_per60,asda_per60,hdsc_per60,mdsc_per60,adsc_per60,ldsc_per60,hdsc_ag_per60,mdsc_ag_per60,adsc_ag_per60,ldsc_ag_per60,point_shot_per60,point_shot_ag_per60,penalty_per60,pim_per60,penalty_ag_per60,pim_ag_per60,fow_per60,fol_per60,giveaway_per60,giveaway_ag_per60,takeaway_per60,takeaway_ag_per60,hit_per60,hit_ag_per60,block_per60,miss_per60,block_ag_per60,miss_ag_per60,DZ_fow_per60,NZ_fow_per60,OZ_fow_per60,DZ_fol_per60,NZ_fol_per60,OZ_fol_per60,DZ_penalty_per60,NZ_penalty_per60,OZ_penalty_per60,DZ_penalty_ag_per60,NZ_penalty_ag_per60,OZ_penalty_ag_per60,DZ_giveaway_per60,NZ_giveaway_per60,OZ_giveaway_per60,DZ_giveaway_ag_per60,NZ_giveaway_ag_per60,OZ_giveaway_ag_per60,DZ_takeaway_per60,NZ_takeaway_per60,OZ_takeaway_per60,DZ_takeaway_ag_per60,NZ_takeaway_ag_per60,OZ_takeaway_ag_per60,DZ_hit_per60,NZ_hit_per60,OZ_hit_per60,DZ_hit_ag_per60,NZ_hit_ag_per60,OZ_hit_ag_per60,GSAx_per60,GSAx_ag_per60,goaltending_per60,goaltending_ag_per60
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,+1,536.1166666666667,26.0,34.0,-8.0,57.64321878,-66.36630832,-8.723089540000004,31.643218779999998,32.36630832,0.49435170377942067,-0.7230895400000037,333.0,460.0,0.41992433795712486,-127.0,465.0,631.0,0.42427007299270075,230.0,322.0,154.0,217.0,0.41509433962264153,0.4189189189189189,2.518,2.523,62.0,92.0,99.0,56.0,86.0,131.0,150.0,73.0,93.0,127.0,0.27927927927927926,0.27608695652173915,42.0,102.0,40.0,100.0,272.0,280.0,0.4927536231884058,60.0,72.0,51.0,50.0,190.0,155.0,132.0,103.0,171.0,138.0,0.2838709677419355,0.221505376344086,0.27099841521394613,0.2967741935483871,109.0,85.0,78.0,114.0,71.0,95.0,20.0,10.0,12.0,12.0,13.0,15.0,31.0,7.0,22.0,31.0,14.0,27.0,29.0,14.0,8.0,15.0,6.0,29.0,88.0,21.0,81.0,63.0,15.0,77.0,0.8944099378881988,0.8994835145341615,-1.6336916799999983,0.8869565217391304,0.8624207879130434,5.643218779999998,0.113,0.106,1.0074099378881989,0.13063014092364053,0.34714754005594983,2.91,3.805,-0.895,6.451,-7.427,-0.976,3.541,3.622,-0.081,37.268,51.481,0.047,-14.213,52.041,70.619,0.047,25.741,36.037,17.235,24.286,0.282,0.282,6.939,10.296,11.08,6.267,9.625,14.661,16.787,8.17,10.408,14.213,4.7,11.415,4.477,11.192,30.441,31.336,6.715,8.058,5.708,5.596,21.264,17.347,14.773,11.527,19.138,15.444,12.199,9.513,8.729,12.758,7.946,10.632,2.238,1.119,1.343,1.343,1.455,1.679,3.469,0.783,2.462,3.469,1.567,3.022,3.246,1.567,0.895,1.679,0.671,3.246,9.849,2.35,9.065,7.051,1.679,8.618,-0.183,0.632,0.015,0.039
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,+2,212.13333333333333,15.0,12.0,3.0,29.78343785,-24.07688134,5.706556509999999,14.78343785,12.07688134,0.5503820615617934,2.7065565100000004,127.0,169.0,0.42905405405405406,-42.0,184.0,244.0,0.42990654205607476,91.0,113.0,52.0,77.0,0.40310077519379844,0.3620689655172414,2.482,2.533,21.0,31.0,44.0,18.0,37.0,40.0,62.0,26.0,34.0,45.0,0.2677165354330709,0.26627218934911245,29.0,84.0,20.0,56.0,105.0,118.0,0.47085201793721976,26.0,23.0,16.0,26.0,62.0,57.0,57.0,36.0,75.0,56.0,0.30978260869565216,0.1956521739130435,0.3073770491803279,0.30434782608695654,39.0,31.0,35.0,52.0,36.0,30.0,22.0,2.0,5.0,13.0,0.0,7.0,17.0,2.0,7.0,6.0,5.0,12.0,8.0,2.0,6.0,7.0,9.0,10.0,34.0,7.0,21.0,26.0,4.0,27.0,0.8938053097345133,0.8931249438938054,0.07688133999999991,0.8351648351648352,0.837544639010989,-0.21656214999999968,0.165,0.106,1.0588053097345134,0.18692399825990633,-0.057270392581210555,4.243,3.394,0.849,8.424,-6.81,1.614,4.181,3.416,0.766,35.921,47.8,0.121,-11.879,52.043,69.013,0.122,25.739,31.961,14.708,21.779,0.702,0.716,5.94,8.768,12.445,5.091,10.465,11.314,17.536,7.354,9.617,12.728,8.202,23.759,5.657,15.839,29.698,33.375,7.354,6.505,4.525,7.354,17.536,16.122,16.122,10.182,21.213,15.839,11.031,8.768,9.899,14.708,10.182,8.485,6.223,0.566,1.414,3.677,0.0,1.98,4.808,0.566,1.98,1.697,1.414,3.394,2.263,0.566,1.697,1.98,2.546,2.828,9.617,1.98,5.94,7.354,1.131,7.637,0.022,-0.061,0.053,-0.016
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,+3,173.23333333333332,10.0,7.0,3.0,22.167545089999997,-18.11736671,4.050178379999998,12.167545089999999,11.11736671,0.522550619667797,1.0501783799999984,116.0,158.0,0.4233576642335766,-42.0,145.0,232.0,0.38461538461538464,74.0,104.0,60.0,76.0,0.4411764705882353,0.4090909090909091,2.624,2.542,27.0,33.0,30.0,19.0,39.0,37.0,48.0,31.0,33.0,55.0,0.28448275862068967,0.34810126582278483,23.0,62.0,19.0,52.0,84.0,89.0,0.48554913294797686,17.0,26.0,18.0,15.0,43.0,72.0,29.0,42.0,74.0,54.0,0.2,0.2896551724137931,0.31896551724137934,0.3724137931034483,32.0,29.0,23.0,45.0,23.0,21.0,11.0,8.0,4.0,5.0,7.0,7.0,8.0,1.0,8.0,13.0,4.0,9.0,8.0,6.0,4.0,6.0,5.0,4.0,26.0,3.0,14.0,27.0,8.0,37.0,0.9326923076923077,0.893102243173077,4.117366710000001,0.8648648648648649,0.835573715,2.167545089999999,0.135,0.067,1.0676923076923077,0.416110578339359,0.0856989360135733,3.464,2.424,1.039,7.678,-6.275,1.403,4.214,3.851,0.364,40.177,54.724,0.147,-14.547,50.221,80.354,0.133,25.63,36.021,20.781,26.323,0.909,0.88,9.352,11.43,10.391,6.581,13.508,12.815,16.625,10.737,11.43,19.049,7.966,21.474,6.581,18.01,29.094,30.825,5.888,9.005,6.234,5.195,14.893,24.937,10.044,14.547,25.63,18.703,11.083,10.044,7.966,15.586,7.966,7.273,3.81,2.771,1.385,1.732,2.424,2.424,2.771,0.346,2.771,4.503,1.385,3.117,2.771,2.078,1.385,2.078,1.732,1.385,9.005,1.039,4.849,9.352,2.771,12.815,1.426,0.751,0.144,0.03
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,+4+,92.85000000000001,1.0,0.0,1.0,5.504408639999999,0.0,5.504408639999999,4.504408639999999,0.0,1.0,4.504408639999999,42.0,0.0,1.0,42.0,53.0,0.0,1.0,34.0,0.0,15.0,0.0,1.0,1.0,2.432,,6.0,9.0,17.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.16666666666666666,,7.0,14.0,0.0,0.0,35.0,0.0,1.0,18.0,0.0,13.0,0.0,26.0,0.0,11.0,8.0,0.0,0.0,0.20754716981132076,0.1509433962264151,,0.0,11.0,13.0,11.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,0.0,0.0,16.0,3.0,7.0,0.0,0.0,0.0,,,0.0,0.9705882352941176,0.8675173929411765,3.5044086399999994,0.029,,,,,0.646,0.0,0.646,3.557,0.0,3.557,2.911,0.0,2.911,27.141,0.0,0.646,27.141,34.249,0.0,0.646,21.971,0.0,9.693,0.0,1.572,,3.877,5.816,10.985,3.231,0.0,0.0,0.0,0.0,4.523,0.0,4.523,9.047,0.0,0.0,22.617,0.0,11.632,0.0,8.401,0.0,16.801,0.0,7.108,5.17,0.0,0.0,7.108,8.401,7.108,0.0,0.0,0.0,2.585,1.292,0.646,0.0,0.0,0.0,5.17,2.585,3.877,0.0,0.0,0.0,3.877,1.939,2.585,0.0,0.0,0.0,10.339,1.939,4.523,0.0,0.0,0.0,0.0,2.265,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,-1,1050.8166666666666,39.0,68.0,-29.0,90.74932595,-128.33164331,-37.582317360000005,51.74932595,60.33164331,0.46171376186044955,-8.582317359999998,746.0,745.0,0.500335345405768,1.0,1045.0,1015.0,0.5072815533980582,539.0,521.0,323.0,348.0,0.481371087928465,0.4657039711191336,2.473,2.536,129.0,194.0,265.0,118.0,148.0,200.0,251.0,114.0,193.0,191.0,0.2587131367292225,0.2563758389261745,83.0,188.0,67.0,148.0,440.0,478.0,0.4793028322440087,120.0,133.0,104.0,104.0,393.0,341.0,299.0,207.0,270.0,224.0,0.2861244019138756,0.19808612440191387,0.2660098522167488,0.21435406698564594,135.0,135.0,170.0,171.0,121.0,186.0,40.0,15.0,28.0,19.0,14.0,34.0,54.0,17.0,49.0,60.0,11.0,62.0,49.0,23.0,32.0,35.0,18.0,51.0,179.0,46.0,168.0,125.0,42.0,174.0,0.8694817658349329,0.8842003007485605,-7.668356690000003,0.9276437847866419,0.9039901188311689,12.74932595,0.072,0.131,0.9414817658349328,-0.2115591208124562,0.8395813577757453,2.227,3.883,-1.656,5.182,-7.328,-2.146,2.955,3.445,-0.49,42.595,42.538,0.029,0.057,59.668,57.955,0.029,30.776,29.748,18.443,19.87,0.141,0.145,7.366,11.077,15.131,6.738,8.451,11.42,14.332,6.509,11.02,10.906,4.739,10.735,3.826,8.451,25.123,27.293,6.852,7.594,5.938,5.938,22.44,19.471,17.072,11.819,15.417,12.79,7.708,7.708,9.707,9.764,6.909,10.62,2.284,0.856,1.599,1.085,0.799,1.941,3.083,0.971,2.798,3.426,0.628,3.54,2.798,1.313,1.827,1.998,1.028,2.912,10.221,2.627,9.593,7.137,2.398,9.935,-0.438,0.728,-0.012,0.048
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,-2,705.45,30.0,34.0,-4.0,59.67771223,-78.9326265,-19.25491427,29.67771223,44.9326265,0.3977694343058507,-15.254914269999997,482.0,503.0,0.48934010152284263,-21.0,667.0,689.0,0.4918879056047198,314.0,346.0,218.0,248.0,0.4678111587982833,0.4925373134328358,2.526,2.578,99.0,119.0,161.0,77.0,102.0,146.0,158.0,73.0,114.0,123.0,0.23651452282157676,0.24453280318091453,61.0,154.0,57.0,130.0,313.0,353.0,0.46996996996997,81.0,71.0,65.0,72.0,264.0,212.0,185.0,168.0,186.0,157.0,0.2773613193403298,0.2518740629685157,0.26995645863570394,0.2353823088455772,114.0,92.0,107.0,129.0,95.0,129.0,31.0,12.0,18.0,11.0,9.0,37.0,39.0,11.0,31.0,30.0,11.0,30.0,31.0,14.0,20.0,18.0,18.0,36.0,109.0,35.0,120.0,88.0,21.0,103.0,0.9017341040462428,0.8701369176300578,10.932626499999998,0.9044585987261147,0.9054849928980891,-0.3222877699999991,0.096,0.098,0.9977341040462427,0.6093748974243007,0.21355396484777092,2.552,2.892,-0.34,5.076,-6.713,-1.638,2.524,3.822,-1.297,40.995,42.781,0.042,-1.786,56.73,58.601,0.042,26.706,29.428,18.541,21.093,0.215,0.219,8.42,10.121,13.693,6.549,8.675,12.418,13.438,6.209,9.696,10.461,5.188,13.098,4.848,11.057,26.621,30.023,6.889,6.039,5.528,6.124,22.454,18.031,15.735,14.289,15.82,13.353,9.696,7.825,9.101,10.972,8.08,10.972,2.637,1.021,1.531,0.936,0.765,3.147,3.317,0.936,2.637,2.552,0.936,2.552,2.637,1.191,1.701,1.531,1.531,3.062,9.271,2.977,10.206,7.485,1.786,8.76,0.93,-0.027,0.052,0.018
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,-3,237.4,12.0,22.0,-10.0,19.562919,-41.68887563,-22.125956629999997,7.562919,19.68887563,0.27752003501723144,-12.125956629999997,138.0,183.0,0.42990654205607476,-45.0,195.0,245.0,0.4431818181818182,94.0,123.0,60.0,83.0,0.4195804195804196,0.4339622641509434,2.469,2.466,23.0,37.0,45.0,23.0,30.0,53.0,65.0,30.0,36.0,50.0,0.2608695652173913,0.273224043715847,26.0,58.0,15.0,36.0,97.0,106.0,0.47783251231527096,37.0,32.0,25.0,26.0,83.0,70.0,57.0,44.0,62.0,60.0,0.2923076923076923,0.22564102564102564,0.2530612244897959,0.3076923076923077,36.0,32.0,29.0,37.0,41.0,28.0,12.0,8.0,6.0,3.0,4.0,8.0,17.0,4.0,16.0,10.0,4.0,18.0,14.0,3.0,8.0,9.0,5.0,12.0,36.0,13.0,34.0,28.0,9.0,33.0,0.8211382113821138,0.839927840406504,-2.3111243700000017,0.8723404255319149,0.919543414893617,-4.437081,0.128,0.179,0.9491382113821138,-0.16634479857138376,0.020891022325661274,3.033,5.56,-2.527,4.944,-10.536,-5.592,1.911,4.976,-3.065,34.878,46.251,0.109,-11.373,49.284,61.921,0.112,23.757,31.087,15.164,20.977,0.624,0.623,5.813,9.351,11.373,5.813,7.582,13.395,16.428,7.582,9.099,12.637,6.571,14.659,3.791,9.099,24.516,26.79,9.351,8.088,6.318,6.571,20.977,17.692,14.406,11.12,15.67,15.164,9.099,8.088,7.329,9.351,10.362,7.077,3.033,2.022,1.516,0.758,1.011,2.022,4.297,1.011,4.044,2.527,1.011,4.549,3.538,0.758,2.022,2.275,1.264,3.033,9.099,3.286,8.593,7.077,2.275,8.34,-0.584,-1.121,-0.042,0.005
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,-4+,275.6,10.0,0.0,10.0,21.050704529999997,0.0,21.050704529999997,11.050704529999999,0.0,1.0,11.050704529999999,156.0,0.0,1.0,156.0,223.0,0.0,1.0,110.0,0.0,82.0,0.0,1.0,1.0,2.653,,32.0,50.0,52.0,16.0,0.0,0.0,0.0,0.0,27.0,0.0,0.17307692307692307,,38.0,136.0,0.0,0.0,106.0,0.0,1.0,34.0,0.0,32.0,0.0,134.0,0.0,67.0,46.0,0.0,0.0,0.3004484304932735,0.2062780269058296,,0.0,33.0,43.0,30.0,0.0,0.0,0.0,13.0,8.0,17.0,0.0,0.0,0.0,14.0,7.0,13.0,0.0,0.0,0.0,20.0,5.0,7.0,0.0,0.0,0.0,54.0,14.0,66.0,0.0,0.0,0.0,,,0.0,0.9090909090909091,0.8995390497272727,1.050704529999999,0.091,,,,,2.177,0.0,2.177,4.583,0.0,4.583,2.406,0.0,2.406,33.962,0.0,0.218,33.962,48.549,0.0,0.218,23.948,0.0,17.852,0.0,0.578,,6.967,10.885,11.321,3.483,0.0,0.0,0.0,0.0,5.878,0.0,8.273,29.608,0.0,0.0,23.077,0.0,7.402,0.0,6.967,0.0,29.173,0.0,14.586,10.015,0.0,0.0,7.184,9.361,6.531,0.0,0.0,0.0,2.83,1.742,3.701,0.0,0.0,0.0,3.048,1.524,2.83,0.0,0.0,0.0,4.354,1.089,1.524,0.0,0.0,0.0,11.756,3.048,14.369,0.0,0.0,0.0,0.0,0.229,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,All,4951.65,203.0,293.0,-90.0,422.15754274,-574.59692002,-152.43937727999997,219.15754274,281.59692002,0.43765469713853977,-62.43937728000003,3156.0,3857.0,0.4500213888492799,-701.0,4331.0,5309.0,0.44927385892116184,2194.0,2666.0,1388.0,1804.0,0.4348370927318296,0.4312647289866457,2.481,2.512,549.0,839.0,1060.0,513.0,724.0,1080.0,1283.0,627.0,832.0,1066.0,0.26362484157160965,0.2763806066891366,441.0,1108.0,345.0,893.0,2115.0,2419.0,0.46647551830613143,579.0,657.0,502.0,526.0,1915.0,1587.0,1175.0,962.0,1452.0,1191.0,0.2712999307319326,0.2221196028630801,0.27349783386701826,0.27499422766104825,777.0,647.0,691.0,980.0,646.0,793.0,219.0,92.0,130.0,96.0,72.0,177.0,285.0,74.0,220.0,271.0,80.0,306.0,254.0,110.0,138.0,193.0,102.0,231.0,887.0,225.0,803.0,638.0,190.0,759.0,0.8900975243810952,0.8943747486796699,-11.403079979999973,0.9074749316317229,0.9001105092342753,16.157542739999997,0.093,0.11,0.9830975243810952,-0.3195222179663261,0.9589336511553211,2.46,3.55,-1.091,5.115,-6.962,-1.847,2.656,3.412,-0.757,38.242,46.736,0.005,-8.494,52.479,64.33,0.005,26.585,32.304,16.819,21.859,0.03,0.03,6.652,10.166,12.844,6.216,8.773,13.087,15.546,7.597,10.081,12.917,5.344,13.426,4.18,10.821,25.628,29.311,7.016,7.961,6.083,6.374,23.204,19.23,14.238,11.657,17.594,14.432,9.415,7.84,8.373,11.875,7.828,9.609,2.654,1.115,1.575,1.163,0.872,2.145,3.453,0.897,2.666,3.284,0.969,3.708,3.078,1.333,1.672,2.339,1.236,2.799,10.748,2.726,9.73,7.731,2.302,9.197,-0.138,0.196,-0.004,0.012
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,All,tie,1668.05,60.0,92.0,-32.0,116.01827066999999,-173.29394532,-57.27567465000001,56.01827067,81.29394532,0.40796276038600693,-25.275674650000006,1016.0,1395.0,0.42140190792202403,-379.0,1354.0,1916.0,0.41406727828746176,708.0,964.0,424.0,645.0,0.39663236669784846,0.390625,2.413,2.474,150.0,274.0,347.0,181.0,234.0,411.0,469.0,238.0,295.0,400.0,0.2903543307086614,0.2867383512544803,132.0,310.0,87.0,217.0,663.0,818.0,0.44767049291019584,186.0,244.0,178.0,190.0,720.0,547.0,338.0,308.0,521.0,431.0,0.24963072378138848,0.2274741506646972,0.2719206680584551,0.31831610044313147,268.0,187.0,208.0,356.0,208.0,254.0,66.0,27.0,39.0,20.0,21.0,46.0,97.0,21.0,68.0,103.0,25.0,116.0,89.0,40.0,49.0,84.0,33.0,73.0,345.0,83.0,292.0,240.0,67.0,240.0,0.9045643153526971,0.9156701812033194,-10.706054679999994,0.9152542372881356,0.9208781487711865,-3.9817293300000003,0.085,0.095,0.9895643153526971,-0.20885236436438256,0.1016975426633101,2.158,3.309,-1.151,4.173,-6.233,-2.06,2.015,2.924,-0.909,36.546,50.178,0.015,-13.633,48.704,68.919,0.015,25.467,34.675,15.251,23.201,0.087,0.089,5.396,9.856,12.482,6.511,8.417,14.784,16.87,8.561,10.611,14.388,4.748,11.151,3.129,7.806,23.848,29.424,6.69,8.777,6.403,6.834,25.899,19.676,12.158,11.079,18.74,15.503,9.64,6.726,7.482,12.805,7.482,9.136,2.374,0.971,1.403,0.719,0.755,1.655,3.489,0.755,2.446,3.705,0.899,4.173,3.201,1.439,1.763,3.021,1.187,2.626,12.41,2.986,10.503,8.633,2.41,8.633,-0.385,-0.143,-0.008,0.004
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,EN,+1,0.35,0.0,0.0,0.0,0.0321463,0.0,0.0321463,0.0321463,0.0,1.0,0.0321463,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,2.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,-inf,0.0321463,,,,,,0.0,0.0,0.0,5.511,0.0,5.511,5.511,0.0,5.511,171.429,0.0,171.429,171.429,171.429,0.0,171.429,0.0,0.0,0.0,0.0,342.857,,0.0,0.0,171.429,0.0,0.0,0.0,0.0,0.0,171.429,0.0,0.0,0.0,342.857,685.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,EN,+2,0.5,0.0,0.0,0.0,0.123635,0.0,0.123635,0.123635,0.0,1.0,0.123635,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,-inf,0.123635,,,,,,0.0,0.0,0.0,14.836,0.0,14.836,14.836,0.0,14.836,120.0,0.0,120.0,120.0,240.0,0.0,120.0,0.0,0.0,120.0,0.0,480.0,,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.836,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,EN,+3,0.3833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0,4.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.043,626.087,0.0,0.0,0.0,0.0,0.0,156.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.522,156.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,EN,+4+,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ANA,west,pacific,20232024,82,59,27,50,5,21,7.0,14.0,none,EN,-1,26.733333333333334,2.0,7.0,-5.0,6.88562882,-9.322305,-2.43667618,4.88562882,2.322305,0.6778126633798643,2.56332382,51.0,12.0,0.8095238095238095,39.0,72.0,16.0,0.8181818181818182,37.0,7.0,19.0,2.0,0.9047619047619048,1.0,2.388,2.4,5.0,14.0,25.0,5.0,0.0,2.0,3.0,0.0,10.0,1.0,0.19607843137254902,0.08333333333333333,1.0,2.0,5.0,10.0,14.0,10.0,0.5833333333333334,1.0,2.0,3.0,5.0,2.0,9.0,21.0,14.0,4.0,5.0,0.2916666666666667,0.19444444444444445,0.25,0.06944444444444445,0.0,0.0,14.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.6682421428571428,-4.677695,0.9459459459459459,0.8679559778378378,2.88562882,0.054,1.0,0.054,-1.8479745018106108,0.31306428327284685,4.489,15.711,-11.222,15.454,-20.923,-5.469,10.965,5.212,5.753,114.464,26.933,1.817,87.531,161.596,35.91,1.836,83.042,15.711,42.643,4.489,5.36,5.387,11.222,31.421,56.11,11.222,0.0,4.489,6.733,0.0,22.444,2.244,2.244,4.489,11.222,22.444,31.421,22.444,2.244,4.489,6.733,11.222,4.489,20.2,47.132,31.421,8.978,11.222,0.0,0.0,31.421,0.0,0.0,22.444,0.0,0.0,2.244,0.0,2.244,8.978,0.0,0.0,2.244,0.0,0.0,4.489,0.0,4.489,2.244,0.0,0.0,11.222,0.0,0.0,4.489,0.0,4.489,15.711,-10.499,6.476,-4.148,0.703
