team,player,pos,age,years_remaining,terms,acquired,status,cap%,free_agency_type,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,player_id,full,yrs_2324,yrs_2425,yrs_2526,yrs_2627,yrs_2728,yrs_2829
NYR,Ryan Lindgren,LD,25.0,1,,Trade,NHL,0.036000000000000004,RFA,3000000,0,0,0,0,0,8479324.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Braden Schneider,RD,22.0,1,ELC,Draft,NHL,0.011000000000000001,RFA,925000,0,0,0,0,0,8482073.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Erik Gustafsson,LD,31.0,1,,Signed,NHL,0.01,UFA,825000,0,0,0,0,0,8476979.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,Igor Shesterkin,G,27.0,2,M-NTC,Draft,NHL,0.068,UFA,5666667,5666667,0,0,0,0,8478048.0,New York Rangers,2,1,0,-1,-2,-3
NYR,Jonathan Quick,G,37.0,1,35+M-NTC,Signed,NHL,0.01,UFA,825000,0,0,0,0,0,8471734.0,New York Rangers,1,0,-1,-2,-3,-4
NYR,K'Andre Miller,LD,23.0,2,,Draft,NHL,0.046,RFA,3872000,3872000,0,0,0,0,8480817.0,New York Rangers,2,1,0,-1,-2,-3
OTT,Joshua Norris,C,24.0,7,,Trade,IR,0.095,UFA,7950000,7950000,7950000,7950000,7950000,7950000,8480064.0,Ottawa Senators,7,6,5,4,3,2
OTT,Anton Forsberg,G,30.0,2,,Waivers claim,NHL,0.033,UFA,2750000,2750000,0,0,0,0,8476341.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Brady Tkachuk,LW,24.0,5,,Draft,NHL,0.098,UFA,8205714,8205714,8205714,8205714,8205714,0,8480801.0,Ottawa Senators,5,4,3,2,1,0
OTT,Tim Stutzle,C,21.0,8,,Draft,NHL,0.1,UFA,8350000,8350000,8350000,8350000,8350000,8350000,8482116.0,Ottawa Senators,8,7,6,5,4,3
OTT,Claude Giroux,"RW, C",35.0,2,NMC,Signed,NHL,0.078,UFA,6500000,6500000,0,0,0,0,8473512.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Vladimir Tarasenko,RW,31.0,1,NTC,Signed,NHL,0.06,UFA,5000000,0,0,0,0,0,8475765.0,Ottawa Senators,1,0,-1,-2,-3,-4
OTT,Drake Batherson,RW,25.0,4,,Draft,NHL,0.06,UFA,4975000,4975000,4975000,4975000,0,0,8480208.0,Ottawa Senators,4,3,2,1,0,-1
OTT,Mathieu Joseph,"LW, RW",26.0,3,,Trade,NHL,0.035,UFA,2950000,2950000,2950000,0,0,0,8478472.0,Ottawa Senators,3,2,1,0,-1,-2
OTT,Dominik Kubalik,"LW, RW",28.0,1,,Trade,NHL,0.03,UFA,2500000,0,0,0,0,0,8477330.0,Ottawa Senators,1,0,-1,-2,-3,-4
OTT,Ridly Greig,"C, LW",21.0,2,ELC,Draft,NHL,0.01,RFA,863333,863333,0,0,0,0,8482092.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Mark Kastelic,C,24.0,2,,Draft,NHL,0.01,RFA,835000,835000,0,0,0,0,8480355.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Rourke Chartier,C,27.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8478078.0,Ottawa Senators,1,0,-1,-2,-3,-4
OTT,Zack MacEwen,"RW, C",27.0,3,,Signed,NHL,0.009000000000000001,UFA,775000,775000,775000,0,0,0,8479772.0,Ottawa Senators,3,2,1,0,-1,-2
OTT,Parker Kelly,"C, LW",24.0,1,,Signed,NHL,0.009000000000000001,RFA,762500,0,0,0,0,0,8480448.0,Ottawa Senators,1,0,-1,-2,-3,-4
OTT,Joonas Korpisalo,G,29.0,5,M-NTC,Signed,NHL,0.048,UFA,4000000,4000000,4000000,4000000,4000000,0,8476914.0,Ottawa Senators,5,4,3,2,1,0
OTT,Shane Pinto,C,22.0,0,,Draft,NHL,,10.2(c),0,0,0,0,0,0,8481596.0,Ottawa Senators,0,-1,-2,-3,-4,-5
OTT,Jakob Chychrun,LD/RD,25.0,2,M-NTC,Trade,NHL,0.055,UFA,4600000,4600000,0,0,0,0,8479345.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Artem Zub,RD,28.0,4,M-NTC,Signed,NHL,0.055,UFA,4600000,4600000,4600000,4600000,0,0,8482245.0,Ottawa Senators,4,3,2,1,0,-1
OTT,Erik Brannstrom,LD/RD,24.0,1,,Trade,NHL,0.024,RFA,2000000,0,0,0,0,0,8480073.0,Ottawa Senators,1,0,-1,-2,-3,-4
OTT,Travis Hamonic,RD,33.0,2,NMC,Signed,NHL,0.013000000000000001,UFA,1100000,1100000,0,0,0,0,8474612.0,Ottawa Senators,2,1,0,-1,-2,-3
OTT,Jake Sanderson,LD,21.0,9,ELC,Draft,NHL,0.011000000000000001,UFA,925000,8050000,8050000,8050000,8050000,8050000,8482105.0,Ottawa Senators,9,8,7,6,5,4
OTT,Thomas Chabot,LD,26.0,5,,Draft,NHL,0.096,UFA,8000000,8000000,8000000,8000000,8000000,0,8478469.0,Ottawa Senators,5,4,3,2,1,0
PHI,Garnet Hathaway,"RW, LW",31.0,2,,Signed,NHL,0.027999999999999997,UFA,2375000,2375000,0,0,0,0,8477903.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Rasmus Ristolainen,RD,28.0,4,,Trade,IR,0.061,UFA,5100000,5100000,5100000,5100000,0,0,8477499.0,Philadelphia Flyers,4,3,2,1,0,-1
PHI,Ryan Ellis,RD,32.0,4,,Trade,IR,0.075,UFA,6250000,6250000,6250000,6250000,0,0,8475176.0,Philadelphia Flyers,4,3,2,1,0,-1
PHI,Felix Sandstrom,G,26.0,1,,Draft,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8478433.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Samuel Ersson,G,23.0,3,ELC,Draft,NHL,0.01,RFA,859167,1450000,1450000,0,0,0,8481035.0,Philadelphia Flyers,3,2,1,0,-1,-2
PHI,Carter Hart,G,25.0,1,,Draft,NHL,0.048,RFA,3979000,0,0,0,0,0,8479394.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Nick Seeler,LD/RD,30.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8476372.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Emil Andrae,LD,21.0,3,ELC,Draft,NHL,0.011000000000000001,RFA,903333,903333,903333,0,0,0,,Philadelphia Flyers,3,2,1,0,-1,-2
PHI,Marc Staal,LD,36.0,1,35+,Signed,NHL,0.013000000000000001,UFA,1100000,0,0,0,0,0,8471686.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Cam York,LD/RD,22.0,2,,Draft,NHL,0.019,RFA,1600000,1600000,0,0,0,0,8481546.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Sean Walker,LD/RD,28.0,1,,Trade,NHL,0.032,UFA,2650000,0,0,0,0,0,8480336.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Travis Sanheim,LD,27.0,8,NTC,Draft,NHL,0.075,UFA,6250000,6250000,6250000,6250000,6250000,6250000,8477948.0,Philadelphia Flyers,8,7,6,5,4,3
PHI,Bobby Brink,RW,22.0,1,ELC,Draft,NHL,0.011000000000000001,RFA,925000,0,0,0,0,0,8481553.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Ryan Poehling,"LW, C",24.0,1,,Signed,NHL,0.017,RFA,1400000,0,0,0,0,0,8480068.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Owen Tippett,RW,24.0,1,,Trade,NHL,0.018000000000000002,RFA,1500000,0,0,0,0,0,8480015.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PHI,Nicolas Deslauriers,"LW, RW",32.0,3,M-NTC,Signed,NHL,0.021,UFA,1750000,1750000,1750000,0,0,0,8475235.0,Philadelphia Flyers,3,2,1,0,-1,-2
PHI,Morgan Frost,C,24.0,2,,Draft,NHL,0.025,RFA,2100000,2100000,0,0,0,0,8480028.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Noah Cates,"C, LW",24.0,2,,Draft,NHL,0.031,RFA,2625000,2625000,0,0,0,0,8480220.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Scott Laughton,"LW, C",29.0,3,,Draft,NHL,0.036000000000000004,UFA,3000000,3000000,3000000,0,0,0,8476872.0,Philadelphia Flyers,3,2,1,0,-1,-2
PHI,Joel Farabee,"LW, RW",23.0,5,,Draft,NHL,0.06,UFA,5000000,5000000,5000000,5000000,5000000,0,8480797.0,Philadelphia Flyers,5,4,3,2,1,0
PHI,Travis Konecny,"RW, LW",26.0,2,,Draft,NHL,0.066,UFA,5500000,5500000,0,0,0,0,8478439.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Cam Atkinson,"RW, LW",34.0,2,M-NTC,Trade,NHL,0.07,UFA,5875000,5875000,0,0,0,0,8474715.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Sean Couturier,C,30.0,7,NMC,Draft,NHL,0.09300000000000001,UFA,7750000,7750000,7750000,7750000,7750000,7750000,8476461.0,Philadelphia Flyers,7,6,5,4,3,2
PHI,Tyson Foerster,"RW, C",21.0,2,ELC,Draft,NHL,0.01,RFA,863333,863333,0,0,0,0,8482159.0,Philadelphia Flyers,2,1,0,-1,-2,-3
PHI,Yegor Zamula,LD/RD,23.0,1,,Signed,NHL,0.009000000000000001,RFA,775000,0,0,0,0,0,8481178.0,Philadelphia Flyers,1,0,-1,-2,-3,-4
PIT,Rickard Rakell,"RW, LW",30.0,5,M-NTC,Trade,NHL,0.06,UFA,5000000,5000000,5000000,5000000,5000000,0,8476483.0,Pittsburgh Penguins,5,4,3,2,1,0
PIT,Bryan Rust,"RW, LW",31.0,5,NMC,Draft,NHL,0.061,UFA,5125000,5125000,5125000,5125000,5125000,0,8475810.0,Pittsburgh Penguins,5,4,3,2,1,0
PIT,Sidney Crosby,C,36.0,2,NMC,Draft,NHL,0.10400000000000001,UFA,8700000,8700000,0,0,0,0,8471675.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Reilly Smith,"LW, RW",32.0,2,M-NTC,Trade,NHL,0.06,UFA,5000000,5000000,0,0,0,0,8475191.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Jeff Carter,"C, RW",38.0,1,35+NMC,Trade,NHL,0.037000000000000005,UFA,3125000,0,0,0,0,0,8470604.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,Lars Eller,C,34.0,2,,Signed,NHL,0.028999999999999998,UFA,2450000,2450000,0,0,0,0,8474189.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Noel Acciari,"C, RW",31.0,3,M-NTC,Signed,NHL,0.024,UFA,2000000,2000000,2000000,0,0,0,8478569.0,Pittsburgh Penguins,3,2,1,0,-1,-2
PIT,Jake Guentzel,"LW, RW",29.0,1,M-NTC,Draft,NHL,0.07200000000000001,UFA,6000000,0,0,0,0,0,8477404.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,Evgeni Malkin,C,37.0,3,35+NMC,Draft,NHL,0.073,UFA,6100000,6100000,6100000,0,0,0,8471215.0,Pittsburgh Penguins,3,2,1,0,-1,-2
PIT,Drew O'Connor,LW,25.0,2,,Signed,NHL,0.011000000000000001,UFA,925000,925000,0,0,0,0,8482055.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Matt Nieto,"LW, RW",30.0,2,,Signed,NHL,0.011000000000000001,UFA,900000,900000,0,0,0,0,8476442.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Marcus Pettersson,LD,27.0,2,M-NTC,Trade,NHL,0.048,UFA,4025175,4025175,0,0,0,0,8477969.0,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Erik Karlsson,RD,33.0,4,RSNMC,Trade,NHL,0.12,UFA,10000000,10000000,10000000,10000000,0,0,8474578.0,Pittsburgh Penguins,4,3,2,1,0,-1
PIT,Alex Nedeljkovic,G,27.0,1,,Signed,NHL,0.018000000000000002,UFA,1500000,0,0,0,0,0,8477968.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,Tristan Jarry,G,28.0,5,M-NTC,Signed,NHL,0.064,UFA,5375000,5375000,5375000,5375000,5375000,0,8477465.0,Pittsburgh Penguins,5,4,3,2,1,0
PIT,Ryan Shea,LD,26.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,John Ludvig,LD,23.0,2,,Waivers claim,NHL,0.009000000000000001,RFA,775000,775000,0,0,0,0,,Pittsburgh Penguins,2,1,0,-1,-2,-3
PIT,Chad Ruhwedel,RD,33.0,1,,Signed,NHL,0.01,UFA,800000,0,0,0,0,0,8477244.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,Pierre-Olivier Joseph,LD,24.0,1,,Trade,NHL,0.01,RFA,825000,0,0,0,0,0,8480058.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
PIT,Ryan Graves,LD,28.0,6,M-NTC,Signed,NHL,0.054000000000000006,UFA,4500000,4500000,4500000,4500000,4500000,4500000,8477435.0,Pittsburgh Penguins,6,5,4,3,2,1
PIT,Kris Letang,RD,36.0,5,35+NMC,Draft,NHL,0.073,UFA,6100000,6100000,6100000,6100000,6100000,0,8471724.0,Pittsburgh Penguins,5,4,3,2,1,0
PIT,Jansen Harkins,"LW, C",26.0,1,,Waivers claim,NHL,0.01,UFA,850000,0,0,0,0,0,8478424.0,Pittsburgh Penguins,1,0,-1,-2,-3,-4
SEA,Joey Daccord,G,27.0,2,,Expansion,NHL,0.013999999999999999,UFA,1200000,1200000,0,0,0,0,8478916.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Philipp Grubauer,G,31.0,4,NTC,Signed,NHL,0.071,UFA,5900000,5900000,5900000,5900000,0,0,8475831.0,Seattle Kraken,4,3,2,1,0,-1
SEA,Jaycob Megna,LD,30.0,1,,Trade,NHL,0.009000000000000001,UFA,762500,0,0,0,0,0,8477034.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,William Borgen,RD,26.0,2,,Expansion,NHL,0.032,UFA,2700000,2700000,0,0,0,0,8478840.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Justin Schultz,RD,33.0,1,M-NTC,Signed,NHL,0.036000000000000004,UFA,3000000,0,0,0,0,0,8474602.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Brian Dumoulin,LD,32.0,2,M-NTC,Signed,NHL,0.038,UFA,3150000,3150000,0,0,0,0,8475208.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Adam Larsson,RD,30.0,2,M-NTC,Expansion,NHL,0.048,UFA,4000000,4000000,0,0,0,0,8476457.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Jamie Oleksiak,LD/RD,30.0,3,NTC,Expansion,NHL,0.055,UFA,4600000,4600000,4600000,0,0,0,8476467.0,Seattle Kraken,3,2,1,0,-1,-2
SEA,Vince Dunn,LD/RD,26.0,4,,Expansion,NHL,0.08800000000000001,UFA,7350000,7350000,7350000,7350000,0,0,8478407.0,Seattle Kraken,4,3,2,1,0,-1
SEA,Pierre-Edouard Bellemare,"C, LW",38.0,1,35+,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8477930.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Tye Kartye,LW,22.0,2,ELC,Signed,NHL,0.01,RFA,859167,859167,0,0,0,0,,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Eeli Tolvanen,"LW, RW",24.0,1,,Waivers claim,NHL,0.017,RFA,1450000,0,0,0,0,0,8480009.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Kailer Yamamoto,RW,25.0,1,,Signed,NHL,0.018000000000000002,RFA,1500000,0,0,0,0,0,8479977.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Brandon Tanev,"LW, RW",31.0,2,M-NTC,Expansion,NHL,0.042,UFA,3500000,3500000,0,0,0,0,8479293.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Alexander Wennberg,C,29.0,1,M-NTC,Signed,NHL,0.054000000000000006,UFA,4500000,0,0,0,0,0,8477505.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Jared McCann,"LW, C",27.0,4,M-NTC,Expansion,NHL,0.06,UFA,5000000,5000000,5000000,5000000,0,0,8477955.0,Seattle Kraken,4,3,2,1,0,-1
SEA,Yanni Gourde,"C, LW, RW",31.0,2,M-NTC,Expansion,NHL,0.062,UFA,5166666,5166666,0,0,0,0,8476826.0,Seattle Kraken,2,1,0,-1,-2,-3
SEA,Oliver Bjorkstrand,"RW, LW",28.0,3,M-NTC,Trade,NHL,0.065,UFA,5400000,5400000,5400000,0,0,0,8477416.0,Seattle Kraken,3,2,1,0,-1,-2
SEA,Jaden Schwartz,LW,31.0,3,NMC,Signed,NHL,0.066,UFA,5500000,5500000,5500000,0,0,0,8475768.0,Seattle Kraken,3,2,1,0,-1,-2
SEA,Jordan Eberle,RW,33.0,1,M-NTC,Expansion,NHL,0.066,UFA,5500000,0,0,0,0,0,8474586.0,Seattle Kraken,1,0,-1,-2,-3,-4
SEA,Andre Burakovsky,"RW, LW",28.0,4,M-NTC,Signed,NHL,0.066,UFA,5500000,5500000,5500000,5500000,0,0,8477444.0,Seattle Kraken,4,3,2,1,0,-1
SEA,Matthew Beniers,C,20.0,1,ELC,Draft,NHL,0.011000000000000001,RFA,897500,0,0,0,0,0,8482665.0,Seattle Kraken,1,0,-1,-2,-3,-4
SJS,Mackenzie Blackwood,G,26.0,2,,Signed,NHL,0.027999999999999997,UFA,2350000,2350000,0,0,0,0,8478406.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Thomas Bordeleau,C,21.0,1,ELC,Draft,NHL,0.011000000000000001,10.2(c),916667,0,0,0,0,0,8482133.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,William Eklund,"C, LW",20.0,3,ELC,Draft,NHL,0.01,RFA,863333,863333,863333,0,0,0,8482667.0,San Jose Sharks,3,2,1,0,-1,-2
SJS,Givani Smith,"LW, RW",25.0,2,,Signed,NHL,0.01,UFA,800000,800000,0,0,0,0,8479379.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Marc-Edouard Vlasic,LD/RD,36.0,3,M-NTC,Draft,NHL,0.084,UFA,7000000,7000000,7000000,0,0,0,8471709.0,San Jose Sharks,3,2,1,0,-1,-2
SJS,Mario Ferraro,LD,25.0,3,,Draft,NHL,0.039,UFA,3250000,3250000,3250000,0,0,0,8479983.0,San Jose Sharks,3,2,1,0,-1,-2
SJS,Jan Rutta,LD/RD,33.0,2,,Trade,NHL,0.033,UFA,2750000,2750000,0,0,0,0,8480172.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Matthew Benning,RD,29.0,3,,Signed,NHL,0.015,UFA,1250000,1250000,1250000,0,0,0,8476988.0,San Jose Sharks,3,2,1,0,-1,-2
SJS,Nikolai Knyzhov,LD/RD,25.0,2,,Signed,NHL,0.015,UFA,1250000,1250000,0,0,0,0,8481812.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Kyle Burroughs,LD/RD,28.0,3,,Signed,NHL,0.013000000000000001,UFA,1100000,1100000,1100000,0,0,0,8477335.0,San Jose Sharks,3,2,1,0,-1,-2
SJS,Henry Thrun,LD,22.0,1,ELC,Trade,NHL,0.011000000000000001,10.2(c),912500,0,0,0,0,0,8481567.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Ty Emberson,RD,23.0,1,,Waivers claim,NHL,0.009000000000000001,RFA,775000,0,0,0,0,0,,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Filip Zadina,"RW, LW",23.0,1,,Signed,NHL,0.013000000000000001,RFA,1100000,0,0,0,0,0,8480821.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Fabian Zetterlund,RW,24.0,2,,Trade,NHL,0.017,RFA,1450000,1450000,0,0,0,0,8480188.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Kaapo Kahkonen,G,27.0,1,,Trade,NHL,0.033,UFA,2750000,0,0,0,0,0,8478039.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Alexander Barabanov,"RW, LW",29.0,1,M-NTC,Trade,NHL,0.03,UFA,2500000,0,0,0,0,0,8482222.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Tomas Hertl,C,29.0,7,NMC,Draft,NHL,0.09699999999999999,UFA,8137500,8137500,8137500,8137500,8137500,8137500,8476881.0,San Jose Sharks,7,6,5,4,3,2
SJS,Mikael Granlund,"C, RW",31.0,2,,Trade,NHL,0.06,UFA,5000000,5000000,0,0,0,0,8475798.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Kevin Labanc,"RW, LW",27.0,1,,Draft,NHL,0.057,UFA,4725000,0,0,0,0,0,8478099.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Mike Hoffman,LW,33.0,1,,Trade,NHL,0.054000000000000006,UFA,4500000,0,0,0,0,0,8474884.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Anthony Duclair,"LW, RW",28.0,1,,Trade,NHL,0.036000000000000004,UFA,3000000,0,0,0,0,0,8477407.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Luke Kunin,"RW, C",25.0,1,,Trade,NHL,0.033,RFA,2750000,0,0,0,0,0,8479316.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Nico Sturm,C,28.0,2,,Signed,NHL,0.024,UFA,2000000,2000000,0,0,0,0,8481477.0,San Jose Sharks,2,1,0,-1,-2,-3
SJS,Radim Simek,LD/RD,31.0,1,,Signed,IR,0.027000000000000003,UFA,2250000,0,0,0,0,0,8480160.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Jacob MacDonald,LD/RD,30.0,1,,Trade,IR,0.009000000000000001,UFA,762500,0,0,0,0,0,8479439.0,San Jose Sharks,1,0,-1,-2,-3,-4
SJS,Logan Couture,C,34.0,4,M-NTC,Draft,IR,0.096,UFA,8000000,8000000,8000000,8000000,0,0,8474053.0,San Jose Sharks,4,3,2,1,0,-1
STL,Joel Hofer,G,23.0,2,,Draft,NHL,0.009000000000000001,RFA,775000,775000,0,0,0,0,8480981.0,St. Louis Blues,2,1,0,-1,-2,-3
STL,Jordan Binnington,G,30.0,4,NTC,Draft,NHL,0.07200000000000001,UFA,6000000,6000000,6000000,6000000,0,0,8476412.0,St. Louis Blues,4,3,2,1,0,-1
STL,Scott Perunovich,LD,25.0,1,,Draft,NHL,0.009000000000000001,RFA,775000,0,0,0,0,0,8481059.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Tyler Tucker,LD/RD,23.0,2,,Draft,NHL,0.01,RFA,800000,800000,0,0,0,0,8481006.0,St. Louis Blues,2,1,0,-1,-2,-3
STL,Robert Bortuzzo,RD,34.0,1,,Trade,NHL,0.011000000000000001,UFA,950000,0,0,0,0,0,8474145.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Nick Leddy,LD,32.0,3,NTC,Signed,NHL,0.048,UFA,4000000,4000000,4000000,0,0,0,8475181.0,St. Louis Blues,3,2,1,0,-1,-2
STL,Jordan Kyrou,RW,25.0,8,,Draft,NHL,0.09699999999999999,UFA,8125000,8125000,8125000,8125000,8125000,8125000,8479385.0,St. Louis Blues,8,7,6,5,4,3
STL,Marco Scandella,LD,33.0,1,M-NTC,Trade,NHL,0.039,UFA,3275000,0,0,0,0,0,8474618.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Robert Thomas,"C, RW",24.0,8,,Draft,NHL,0.09699999999999999,UFA,8125000,8125000,8125000,8125000,8125000,8125000,8480023.0,St. Louis Blues,8,7,6,5,4,3
STL,Brayden Schenn,"C, LW",32.0,5,NTC,Trade,NHL,0.078,UFA,6500000,6500000,6500000,6500000,6500000,0,8475170.0,St. Louis Blues,5,4,3,2,1,0
STL,Brandon Saad,"LW, RW",30.0,3,NTC,Signed,NHL,0.054000000000000006,UFA,4500000,4500000,4500000,0,0,0,8476438.0,St. Louis Blues,3,2,1,0,-1,-2
STL,Kevin Hayes,C,31.0,3,RSM-NTC,Trade,NHL,0.043,UFA,3571429,3571429,3571429,0,0,0,8475763.0,St. Louis Blues,3,2,1,0,-1,-2
STL,Kasperi Kapanen,RW,27.0,1,,Waivers claim,NHL,0.038,UFA,3200000,0,0,0,0,0,8477953.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Jakub Vrana,LW,27.0,1,RS,Trade,NHL,0.031,UFA,2625000,0,0,0,0,0,8477944.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Pavel Buchnevich,"LW, RW, C",28.0,2,M-NTC,Trade,NHL,0.069,UFA,5800000,5800000,0,0,0,0,8477402.0,St. Louis Blues,2,1,0,-1,-2,-3
STL,Samuel Blais,"LW, RW",27.0,1,,Trade,NHL,0.012,UFA,1000000,0,0,0,0,0,8478104.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Jake Neighbours,LW,21.0,2,ELC,Draft,NHL,0.01,RFA,835833,835833,0,0,0,0,8482089.0,St. Louis Blues,2,1,0,-1,-2,-3
STL,Nikita Alexandrov,C,23.0,1,ELC,Draft,NHL,0.01,RFA,816667,0,0,0,0,0,8481543.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Colton Parayko,RD,30.0,7,NTC,Draft,NHL,0.078,UFA,6500000,6500000,6500000,6500000,6500000,6500000,8476892.0,St. Louis Blues,7,6,5,4,3,2
STL,Oskar Sundqvist,"RW, C",29.0,1,,Signed,NHL,0.009000000000000001,UFA,775000,0,0,0,0,0,8476897.0,St. Louis Blues,1,0,-1,-2,-3,-4
STL,Justin Faulk,RD,31.0,4,NTC,Trade,NHL,0.078,UFA,6500000,6500000,6500000,6500000,0,0,8475753.0,St. Louis Blues,4,3,2,1,0,-1
STL,Alexey Toropchenko,"LW, RW",24.0,2,,Draft,NHL,0.015,RFA,1250000,1250000,0,0,0,0,8480281.0,St. Louis Blues,2,1,0,-1,-2,-3
STL,Torey Krug,LD,32.0,4,NTC,Signed,NHL,0.078,UFA,6500000,6500000,6500000,6500000,0,0,8476792.0,St. Louis Blues,4,3,2,1,0,-1
TBL,Nicholas Paul,"C, LW",28.0,6,NTC,Trade,NHL,0.038,UFA,3150000,3150000,3150000,3150000,3150000,3150000,8477426.0,Tampa Bay Lightning,6,5,4,3,2,1
TBL,Waltteri Merela,RW,25.0,1,ELC,Signed,NHL,0.01,RFA,870000,0,0,0,0,0,,Tampa Bay Lightning,1,0,-1,-2,-3,-4
TBL,Brandon Hagel,LW,25.0,9,,Trade,NHL,0.018000000000000002,UFA,1500000,6500000,6500000,6500000,6500000,6500000,8479542.0,Tampa Bay Lightning,9,8,7,6,5,4
TBL,Conor Sheary,"LW, RW",31.0,3,NTC,Signed,NHL,0.024,UFA,2000000,2000000,2000000,0,0,0,8477839.0,Tampa Bay Lightning,3,2,1,0,-1,-2
TBL,Tanner Jeannot,"RW, LW",26.0,2,,Trade,NHL,0.032,UFA,2665000,2665000,0,0,0,0,8479661.0,Tampa Bay Lightning,2,1,0,-1,-2,-3
TBL,Anthony Cirelli,"C, LW",26.0,8,,Draft,NHL,0.075,UFA,6250000,6250000,6250000,6250000,6250000,6250000,8478519.0,Tampa Bay Lightning,8,7,6,5,4,3
