lineId,name,team,position,situation,games_played,icetime,xGoalsPercentage,corsiPercentage,fenwickPercentage,goalsFor,goalsAgainst,player_id
84773358480834,Emberson-Burroughs,SJS,pairing,5on5,21,1222.0,0.35,0.51,0.46,0.0,0.0,8477335
847692584785088482062,Smith-Sissons-Trenin,NSH,line,5on5,36,8479.0,0.39,0.43,0.42,4.0,7.0,8476925
84734468480839,Dahlin-Johnson,BUF,pairing,5on5,34,2406.0,0.39,0.41,0.42,3.0,2.0,8473446
84751818481006,Leddy-Tucker,STL,pairing,5on5,17,2352.0,0.51,0.46,0.48,2.0,1.0,8475181
847121484716988473563,Ovechkin-Backstrom-Oshie,WSH,line,5on5,3,1361.0,0.3,0.47,0.39,0.0,1.0,8471214
847528784784148482125,Meier-Haula-Holtz,NJD,line,5on5,11,1198.0,0.54,0.44,0.58,1.0,1.0,8475287
847843484784628481032,Cotter-Roy-Kolesar,VGK,line,5on5,28,5412.0,0.59,0.49,0.44,3.0,6.0,8478434
847398684746418475164,Killorn-Henrique-Silfverberg,ANA,line,5on5,3,1305.0,0.31,0.48,0.42,0.0,0.0,8473986
847742984779528481013,Fabbri-Copp-Berggren,DET,line,5on5,3,1075.0,0.39,0.35,0.38,2.0,1.0,8477429
84768848477810,Pouliot-Hanley,DAL,pairing,5on5,4,1373.0,0.38,0.48,0.42,1.0,1.0,8476884
847742984774568478432,Copp-Compher-Fischer,DET,line,5on5,10,1138.0,0.12,0.16,0.15,0.0,1.0,8477429
847647984796758482155,Moore-Danault-Laferriere,LAK,line,5on5,25,1368.0,0.83,0.62,0.67,0.0,0.0,8476479
84793698479402,Bean-Peeke,CBJ,pairing,5on5,14,2958.0,0.4,0.47,0.53,3.0,4.0,8479369
847940784800028481559,Bratt-Hischier-Hughes,NJD,line,5on5,21,3572.0,0.53,0.59,0.57,4.0,3.0,8479407
84745688475197,Barrie-Schenn,NSH,pairing,5on5,10,3209.0,0.3,0.41,0.41,1.0,4.0,8474568
847574484774048480039,Guentzel-Kuznetsov-Necas,CAR,line,5on5,10,2202.0,0.78,0.58,0.6,2.0,1.0,8475744
847692584817048482146,Parssinen-Sissons-Evangelista,NSH,line,5on5,9,789.0,0.47,0.61,0.55,2.0,0.0,8476925
847403784784988479987,Van Riemsdyk-Geekie-Debrusk,BOS,line,5on5,14,1166.0,0.65,0.49,0.54,0.0,0.0,8474037
847940084815608482155,Laferriere-Dubois-Kaliyev,LAK,line,5on5,20,7790.0,0.57,0.57,0.6,3.0,3.0,8479400
847579384774258481641,Kiviranta-Johansen-Wood,COL,line,5on5,9,1200.0,0.44,0.38,0.34,0.0,1.0,8475793
847350484747098477392,Martin-Fasching-Clutterbuck,NYI,line,5on5,2,619.0,0.74,0.67,0.7,0.0,0.0,8473504
847937984801888481477,Zetterlund-Sturm-Smith,SJS,line,5on5,4,1555.0,0.79,0.55,0.66,0.0,1.0,8479379
847840184784988479365,Debrusk-Zacha-Frederic,BOS,line,5on5,8,843.0,0.38,0.55,0.48,0.0,1.0,8478401
84745788477244,Karlsson-Ruhwedel,PIT,pairing,5on5,26,1386.0,0.74,0.56,0.57,1.0,1.0,8474578
847418984764838479344,Rakell-Eller-Puljujarvi,PIT,line,5on5,2,801.0,0.5,0.57,0.55,1.0,0.0,8474189
847883184790668480185,Lomberg-Stenlund-Luostarinen,FLA,line,5on5,19,857.0,0.38,0.48,0.37,3.0,1.0,8478831
847578484779498481528,Skinner-Cozens-Tuch,BUF,line,5on5,13,1768.0,0.35,0.4,0.3,1.0,0.0,8475784
847935384810328482153,Cotter-Howden-Brisson,VGK,line,5on5,2,1131.0,0.6,0.45,0.46,0.0,2.0,8479353
848007484808938482705,Texier-Sillinger-Marchenko,CBJ,line,5on5,23,12253.0,0.38,0.46,0.44,9.0,10.0,8480074
84778518482470,Solovyov-Oesterle,CGY,pairing,5on5,1,694.0,0.71,0.75,0.76,1.0,1.0,8477851
84752798476906,Chiarot-Gostisbehere,DET,pairing,5on5,46,4745.0,0.47,0.5,0.49,0.0,8.0,8475279
847576684768228479591,Watson-Glendening-Eyssimont,TBL,line,5on5,6,636.0,0.17,0.3,0.31,1.0,0.0,8475766
847471584752358476872,Deslauriers-Laughton-Atkinson,PHI,line,5on5,14,946.0,0.07,0.24,0.22,0.0,1.0,8474715
847522084779198481550,Foligno-Gaudreau-Beckman,MIN,line,5on5,2,892.0,0.71,0.55,0.71,0.0,0.0,8475220
847745184779198479520,Gaudreau-Hartman-Duhaime,MIN,line,5on5,10,1173.0,0.28,0.35,0.27,0.0,1.0,8477451
847345384793368481239,Fagemo-Lewis-Grundstrom,LAK,line,5on5,3,1237.0,0.67,0.61,0.64,0.0,0.0,8473453
847643284784588484166,Fantilli-Jenner-Roslovic,CBJ,line,5on5,4,2439.0,0.24,0.31,0.31,0.0,3.0,8476432
847351284804488482116,Kelly-Giroux-Sttzle,OTT,line,5on5,14,1286.0,0.72,0.67,0.67,0.0,2.0,8473512
84745908477845,Carlson-Van Riemsdyk,WSH,pairing,5on5,42,9120.0,0.53,0.46,0.45,8.0,5.0,8474590
847745684799928480813,Rasmussen-Compher-Veleno,DET,line,5on5,5,829.0,0.6,0.55,0.5,0.0,0.0,8477456
847576084784748483431,Crouse-Bjugstad-Cooley,ARI,line,5on5,15,1777.0,0.34,0.53,0.45,0.0,1.0,8475760
84768748481542,Maatta-Seider,DET,pairing,5on5,38,2172.0,0.61,0.51,0.58,3.0,0.0,8476874
84780388481524,Toews-Byram,COL,pairing,5on5,48,5856.0,0.46,0.55,0.54,4.0,4.0,8478038
847810984815288482175,Olofsson-Cozens-Peterka,BUF,line,5on5,10,1720.0,0.42,0.41,0.38,1.0,2.0,8478109
847688184822228482667,Eklund-Hertl-Barabanov,SJS,line,5on5,12,5397.0,0.55,0.52,0.52,1.0,6.0,8476881
847804784800398480835,Bunting-Drury-Necas,CAR,line,5on5,31,9453.0,0.6,0.61,0.58,6.0,6.0,8478047
847350484747098481237,Martin-Maclean-Clutterbuck,NYI,line,5on5,28,11767.0,0.47,0.4,0.45,6.0,4.0,8473504
847531484764198480789,Lee-Pageau-Wahlstrom,NYI,line,5on5,13,4061.0,0.43,0.37,0.38,4.0,1.0,8475314
84815688481806,Vlasic-Crevier,CHI,pairing,5on5,18,5708.0,0.37,0.4,0.45,1.0,3.0,8481568
84757908478500,Provorov-Gudbranson,CBJ,pairing,5on5,74,14151.0,0.33,0.39,0.39,5.0,9.0,8475790
847344984757848479420,Skinner-Thompson-Okposo,BUF,line,5on5,16,3373.0,0.36,0.45,0.45,1.0,1.0,8473449
84745678482094,Hunt-Bogosian,MIN,pairing,5on5,7,1960.0,0.46,0.46,0.5,0.0,0.0,8474567
847844484800128481624,Boeser-Pettersson-Mikheyev,VAN,line,5on5,21,731.0,0.15,0.25,0.18,0.0,0.0,8478444
847345384764798479675,Moore-Danault-Lewis,LAK,line,5on5,19,1068.0,0.29,0.5,0.48,0.0,1.0,8473453
84752188479576,Ekholm-Desharnais,EDM,pairing,5on5,45,1810.0,0.42,0.52,0.48,2.0,0.0,8475218
847342284793908480798,Kurashev-Foligno-Raddysh,CHI,line,5on5,9,3477.0,0.51,0.53,0.53,1.0,3.0,8473422
847843284785128480011,Kostin-Czarnik-Fischer,DET,line,5on5,7,2811.0,0.46,0.55,0.52,0.0,1.0,8478432
84799838480172,Ferraro-Rutta,SJS,pairing,5on5,62,12654.0,0.35,0.39,0.4,8.0,11.0,8479983
84815648482671,Power-Johnson,BUF,pairing,5on5,34,6285.0,0.59,0.58,0.54,6.0,2.0,8481564
84741668477447,Theodore-Martinez,VGK,pairing,5on5,15,1006.0,0.72,0.55,0.64,1.0,0.0,8474166
84757908479402,Bean-Gudbranson,CBJ,pairing,5on5,62,34549.0,0.45,0.47,0.46,17.0,23.0,8475790
847576584774938478542,Rodrigues-Barkov-Tarasenko,FLA,line,5on5,4,1314.0,0.66,0.72,0.68,2.0,0.0,8475765
84768698477950,Skjei-Deangelo,CAR,pairing,5on5,23,8003.0,0.51,0.52,0.52,5.0,3.0,8476869
847940084799948482155,Anderson-Dolan-Dubois-Laferriere,LAK,line,5on5,17,4750.0,0.46,0.45,0.43,2.0,7.0,8479400
847653984769058481604,Dorofeyev-Stephenson-Marchessault,VGK,line,5on5,10,3220.0,0.5,0.51,0.49,0.0,2.0,8476539
847576584784728481596,Tarasenko-Pinto-Joseph,OTT,line,5on5,12,2036.0,0.63,0.53,0.57,2.0,1.0,8475765
847167584741898476483,Eller-Crosby-Rakell,PIT,line,5on5,4,1459.0,0.22,0.5,0.41,2.0,0.0,8471675
84757978483466,Korchinski-Tinordi,CHI,pairing,5on5,21,1627.0,0.35,0.35,0.35,1.0,2.0,8475797
847518484764598482157,Cuylle-Zibanejad-Kreider,NYR,line,5on5,8,775.0,0.26,0.24,0.36,1.0,0.0,8475184
847858584808028482077,Holloway-Mcleod-Ryan,EDM,line,5on5,8,683.0,0.52,0.67,0.75,1.0,0.0,8478585
847121884773808482157,Cuylle-Brodzinski-Wheeler,NYR,line,5on5,7,3178.0,0.62,0.54,0.53,3.0,2.0,8471218
84752338483457,Hutson-Savard,MTL,pairing,5on5,2,2236.0,0.61,0.4,0.43,2.0,2.0,8475233
84773468478396,Hanifin-Weegar,CGY,pairing,5on5,42,6072.0,0.41,0.51,0.48,4.0,4.0,8477346
847458684757688477505,Schwartz-Wennberg-Eberle,SEA,line,5on5,11,3006.0,0.55,0.51,0.51,2.0,1.0,8474586
847749684780438481624,Lafferty-Lindholm-Mikheyev,VAN,line,5on5,5,1667.0,0.58,0.61,0.6,1.0,0.0,8477496
847751184793598481656,Malenstyn-Protas-Mantha,WSH,line,5on5,6,1284.0,0.31,0.42,0.41,1.0,0.0,8477511
84781788480246,Raddysh-Perbix,TBL,pairing,5on5,31,2487.0,0.57,0.53,0.48,2.0,4.0,8478178
84746188480157,Scandella-Rosen,STL,pairing,5on5,6,3201.0,0.28,0.44,0.43,0.0,1.0,8474618
847169984757808481641,Kiviranta-Wagner-Cogliano,COL,line,5on5,8,2348.0,0.46,0.43,0.43,2.0,0.0,8471699
84775078477851,Zadorov-Oesterle,CGY,pairing,5on5,2,964.0,0.82,0.63,0.68,0.0,0.0,8477507
847576884774448477955,Burakovsky-Mccann-Schwartz,SEA,line,5on5,5,1139.0,0.41,0.49,0.43,1.0,1.0,8475768
84808608482684,Hughes-Bahl,NJD,pairing,5on5,30,1748.0,0.5,0.44,0.42,0.0,1.0,8480860
84779508478970,Deangelo-Chatfield,CAR,pairing,5on5,12,4430.0,0.45,0.55,0.54,3.0,3.0,8477950
847836684815338482745,Zegras-Mctavish-Vatrano,ANA,line,5on5,5,1039.0,0.36,0.39,0.34,0.0,2.0,8478366
847517084779538482089,Neighbours-Schenn-Kapanen,STL,line,5on5,18,7482.0,0.32,0.39,0.41,7.0,2.0,8475170
847689784779538480281,Kapanen-Sundqvist-Toropchenko,STL,line,5on5,20,924.0,0.44,0.51,0.46,1.0,0.0,8476897
84706008477810,Suter-Hanley,DAL,pairing,5on5,27,6039.0,0.55,0.54,0.52,5.0,4.0,8470600
847576884775058479293,Tanev-Wennberg-Schwartz,SEA,line,5on5,18,5820.0,0.61,0.55,0.58,7.0,2.0,8475768
847414984800278482740,Robertson-Johnston-Dadonov,DAL,line,5on5,31,2220.0,0.52,0.62,0.59,2.0,3.0,8474149
847740984793148480185,Tkachuk-Luostarinen-Verhaeghe,FLA,line,5on5,11,2883.0,0.6,0.57,0.53,3.0,1.0,8477409
847733084784728482092,Kubalik-Greig-Joseph,OTT,line,5on5,18,5210.0,0.43,0.41,0.45,3.0,3.0,8477330
847793084799778481789,Kartye-Bellemare-Yamamoto,SEA,line,5on5,18,3907.0,0.52,0.6,0.59,2.0,0.0,8477930
84793238479324,Lindgren-Fox,NYR,pairing,5on5,65,54688.0,0.46,0.5,0.51,40.0,26.0,8479323
847574584784988479365,Debrusk-Coyle-Frederic,BOS,line,5on5,20,1099.0,0.83,0.74,0.84,2.0,0.0,8475745
847342284774508484144,Foligno-Dickinson-Bedard,CHI,line,5on5,6,665.0,0.72,0.69,0.78,0.0,1.0,8473422
848028984810198482149,Perfetti-Gustafsson-Barron,WPG,line,5on5,3,907.0,0.07,0.29,0.32,0.0,1.0,8480289
847414184779468479337,Kane-Larkin-Debrincat,DET,line,5on5,28,9134.0,0.47,0.52,0.54,14.0,6.0,8474141
84784088482655,Dermott-Moser,ARI,pairing,5on5,25,1229.0,0.21,0.44,0.38,0.0,3.0,8478408
848045984816178481624,Mikheyev-Suter-Podkolzin,VAN,line,5on5,2,906.0,0.45,0.44,0.37,0.0,0.0,8480459
847487084793908480798,Kurashev-Johnson-Raddysh,CHI,line,5on5,4,1246.0,0.4,0.49,0.52,0.0,1.0,8474870
847646084783988478891,Connor-Scheifele-Appleton,WPG,line,5on5,34,2222.0,0.34,0.49,0.48,1.0,2.0,8476460
84780388480069,Toews-Makar,COL,pairing,5on5,77,62097.0,0.55,0.53,0.53,52.0,41.0,8478038
847574484768808481580,Kuznetsov-Mcmichael-Wilson,WSH,line,5on5,8,1608.0,0.25,0.45,0.42,0.0,1.0,8475744
847399484808488482740,Johnston-Benn-Dellandrea,DAL,line,5on5,16,5140.0,0.54,0.49,0.52,7.0,2.0,8473994
84757958480823,Alexeyev-Mcilrath,WSH,pairing,5on5,3,1316.0,0.77,0.51,0.65,0.0,0.0,8475795
84785008483460,Provorov-Jiricek,CBJ,pairing,5on5,33,15613.0,0.47,0.49,0.51,11.0,9.0,8478500
847516684779398481582,Robertson-Tavares-Nylander,TOR,line,5on5,10,623.0,0.44,0.33,0.33,0.0,1.0,8475166
84774958482176,Jones-Kaiser,CHI,pairing,5on5,27,2321.0,0.5,0.52,0.55,1.0,0.0,8477495
847641984807898481601,Holmstrom-Pageau-Wahlstrom,NYI,line,5on5,19,6524.0,0.36,0.39,0.4,4.0,7.0,8476419
84793258482511,Lohrei-Mcavoy,BOS,pairing,5on5,32,12372.0,0.45,0.48,0.46,9.0,12.0,8479325
84759068478021,Lagesson-Klingberg,TOR,pairing,5on5,7,1768.0,0.27,0.45,0.45,0.0,2.0,8475906
84746188475753,Scandella-Faulk,STL,pairing,5on5,27,2719.0,0.51,0.51,0.48,2.0,0.0,8474618
847121484768808481580,Ovechkin-Mcmichael-Wilson,WSH,line,5on5,21,1922.0,0.46,0.47,0.46,0.0,2.0,8471214
847688184780208481032,Cotter-Hertl-Amadio,VGK,line,5on5,1,677.0,0.63,0.62,0.56,0.0,1.0,8476881
84773468478397,Weegar-Andersson,CGY,pairing,5on5,74,45452.0,0.48,0.51,0.52,37.0,41.0,8477346
847585584784278480830,Svechnikov-Aho-Fast,CAR,line,5on5,17,4527.0,0.55,0.58,0.58,4.0,1.0,8475855
84808798482105,Sanderson-Bernard-Docker,OTT,pairing,5on5,33,8521.0,0.48,0.53,0.51,6.0,2.0,8480879
847795684793658479987,Frederic-Geekie-Pastrnak,BOS,line,5on5,20,783.0,0.64,0.45,0.52,2.0,1.0,8477956
847516484793688480870,Jones-Groulx-Silfverberg,ANA,line,5on5,11,3737.0,0.43,0.47,0.5,1.0,1.0,8475164
847639384774098477935,Verhaeghe-Bennett-Cousins,FLA,line,5on5,14,1251.0,0.66,0.61,0.67,0.0,0.0,8476393
847688284780478478427,Bunting-Aho-Teravainen,CAR,line,5on5,11,1767.0,0.41,0.58,0.55,1.0,2.0,8476882
847692584807488482062,Sherwood-Sissons-Smith,NSH,line,5on5,15,671.0,0.57,0.42,0.5,0.0,0.0,8476925
847843984800158480028,Konecny-Frost-Tippett,PHI,line,5on5,33,7609.0,0.65,0.52,0.59,15.0,5.0,8478439
847398684746418484153,Killorn-Henrique-Carlsson,ANA,line,5on5,5,2936.0,0.45,0.46,0.42,2.0,2.0,8473986
847843884807488482146,Sherwood-Novak-Evangelista,NSH,line,5on5,21,7545.0,0.55,0.53,0.54,6.0,2.0,8478438
847687884807628481522,Girgensons-Krebs-Robinson,BUF,line,5on5,12,4111.0,0.58,0.61,0.58,5.0,1.0,8476878
847747384778468478099,Bailey-Carpenter-Labanc,SJS,line,5on5,6,1012.0,0.79,0.72,0.77,1.0,2.0,8477473
847517284793468480008,Dube-Kadri-Ruzicka,CGY,line,5on5,6,2371.0,0.56,0.58,0.53,2.0,2.0,8475172
84793238481708,Jones-Fox,NYR,pairing,5on5,15,2076.0,0.56,0.54,0.54,2.0,1.0,8479323
847751184816568482148,Protas-Lapierre-Mantha,WSH,line,5on5,8,1272.0,0.45,0.43,0.47,3.0,1.0,8477511
84794398481537,Okhotiuk-Macdonald,SJS,pairing,5on5,4,1236.0,0.41,0.37,0.36,0.0,3.0,8479439
847689784775738480281,Walker-Sundqvist-Toropchenko,STL,line,5on5,26,8049.0,0.37,0.36,0.41,2.0,3.0,8476897
84764578478840,Larsson-Borgen,SEA,pairing,5on5,60,2827.0,0.19,0.32,0.31,3.0,5.0,8476457
84794428480891,Kesselring-Stecher,ARI,pairing,5on5,24,6864.0,0.57,0.57,0.56,7.0,2.0,8479442
847938384800258481147,Katchouk-Entwistle-Johnson,CHI,line,5on5,10,1500.0,0.43,0.53,0.61,0.0,0.0,8479383
847060484784248478569,Harkins-Acciari-Carter,PIT,line,5on5,24,8435.0,0.45,0.49,0.49,4.0,3.0,8470604
847741684799778480009,Tolvanen-Yamamoto-Bjorkstrand,SEA,line,5on5,4,620.0,0.71,0.48,0.46,0.0,1.0,8477416
847528784815598482110,Hughes-Haula-Mercer,NJD,line,5on5,19,1097.0,0.3,0.44,0.4,0.0,0.0,8475287
84763318480049,Samberg-Demelo,WPG,pairing,5on5,62,5992.0,0.51,0.49,0.49,6.0,3.0,8476331
848152284821758484145,Benson-Krebs-Peterka,BUF,line,5on5,20,4249.0,0.58,0.63,0.56,3.0,3.0,8481522
847523584779038480220,Deslauriers-Cates-Hathaway,PHI,line,5on5,15,2235.0,0.54,0.49,0.51,0.0,1.0,8475235
848001284804598481624,Suter-Pettersson-Mikheyev,VAN,line,5on5,9,2044.0,0.55,0.63,0.58,3.0,0.0,8480012
84778108480036,Heiskanen-Hanley,DAL,pairing,5on5,12,795.0,0.82,0.83,0.8,0.0,0.0,8477810
84784438479325,Mcavoy-Carlo,BOS,pairing,5on5,18,943.0,0.63,0.6,0.6,0.0,0.0,8478443
847518484773808482157,Kreider-Brodzinski-Cuylle,NYR,line,5on5,2,617.0,0.91,0.8,0.82,0.0,0.0,8475184
84784548479425,Hronek-Juulsen,VAN,pairing,5on5,23,1093.0,0.01,0.1,0.05,0.0,0.0,8478454
84794028481161,Bean-Christiansen,CBJ,pairing,5on5,10,928.0,0.5,0.5,0.52,0.0,1.0,8479402
847531484784458481601,Lee-Barzal-Holmstrom,NYI,line,5on5,3,600.0,0.58,0.57,0.71,0.0,0.0,8475314
847645684810688482074,Huberdeau-Zary-Sharangovich,CGY,line,5on5,4,936.0,0.59,0.54,0.59,0.0,0.0,8476456
847574584780468478498,Heinen-Coyle-Debrusk,BOS,line,5on5,28,1866.0,0.55,0.48,0.46,1.0,2.0,8475745
84788828478911,Gavrikov-Roy,LAK,pairing,5on5,75,60333.0,0.56,0.54,0.55,53.0,36.0,8478882
847646984784778481058,Armia-Stephens-Ylnen,MTL,line,5on5,8,1115.0,0.38,0.54,0.58,0.0,0.0,8476469
847464184764588484153,Carlsson-Henrique-Strome,ANA,line,5on5,7,3361.0,0.44,0.49,0.47,2.0,5.0,8474641
847515884768878479996,Forsberg-O'Reilly-Glass,NSH,line,5on5,9,711.0,0.38,0.52,0.5,0.0,0.0,8475158
84778518478502,Oesterle-Gilbert,CGY,pairing,5on5,9,3399.0,0.37,0.45,0.43,0.0,3.0,8477851
847576584800648480448,Kelly-Norris-Tarasenko,OTT,line,5on5,3,618.0,0.36,0.38,0.33,1.0,0.0,8475765
847515184753148475754,Lee-Nelson-Palmieri,NYI,line,5on5,18,1392.0,0.47,0.5,0.47,0.0,3.0,8475151
847516684774798477939,Bertuzzi-Tavares-Nylander,TOR,line,5on5,55,21799.0,0.57,0.54,0.54,16.0,12.0,8475166
84769238483460,Severson-Jiricek,CBJ,pairing,5on5,17,1864.0,0.21,0.42,0.27,0.0,1.0,8476923
84751888477018,Mcnabb-Hutton,VGK,pairing,5on5,22,3919.0,0.54,0.42,0.46,4.0,5.0,8475188
84821768483466,Korchinski-Kaiser,CHI,pairing,5on5,16,1650.0,0.74,0.67,0.65,2.0,1.0,8482176
84764228476429,Reilly-Mayfield,NYI,pairing,5on5,24,11245.0,0.5,0.48,0.46,8.0,9.0,8476422
847843284785128481013,Fischer-Czarnik-Berggren,DET,line,5on5,6,1362.0,0.3,0.27,0.31,1.0,0.0,8478432
847842184800088481068,Greer-Ruzicka-Sharangovich,CGY,line,5on5,11,865.0,0.41,0.37,0.33,0.0,2.0,8478421
847804684793658480003,Heinen-Boqvist-Frederic,BOS,line,5on5,18,747.0,0.56,0.43,0.38,0.0,0.0,8478046
847516984770158477934,Kane-Draisaitl-Brown,EDM,line,5on5,19,5583.0,0.46,0.43,0.44,1.0,4.0,8475169
847744684808538482062,Smith-Mccarron-Foudy,NSH,line,5on5,3,604.0,0.4,0.44,0.32,1.0,2.0,8477446
847698184781338481058,Anderson-Evans-Ylnen,MTL,line,5on5,11,3109.0,0.41,0.41,0.41,0.0,2.0,8476981
847579184793908482117,Hall-Reichel-Raddysh,CHI,line,5on5,3,650.0,0.35,0.4,0.35,0.0,0.0,8475791
847528784757268481559,Hughes-Haula-Toffoli,NJD,line,5on5,20,7951.0,0.54,0.57,0.58,6.0,7.0,8475287
84799808481600,Hague-Bjornfot,VGK,pairing,5on5,2,1344.0,0.58,0.57,0.61,0.0,2.0,8479980
847749684800128481624,Pettersson-Lindholm-Mikheyev,VAN,line,5on5,4,1347.0,0.27,0.39,0.4,0.0,3.0,8477496
84764738482176,Murphy-Kaiser,CHI,pairing,5on5,20,1821.0,0.6,0.53,0.52,0.0,2.0,8476473
847398684783668484153,Killorn-Carlsson-Vatrano,ANA,line,5on5,15,799.0,0.52,0.5,0.55,0.0,1.0,8473986
847682684774168479293,Tanev-Gourde-Bjorkstrand,SEA,line,5on5,11,869.0,0.4,0.63,0.43,0.0,1.0,8476826
847795184793438483431,Schmaltz-Cooley-Keller,ARI,line,5on5,40,6468.0,0.43,0.44,0.47,5.0,2.0,8477951
847791984815508482177,Beckman-Khusnutdinov-Gaudreau,MIN,line,5on5,3,1081.0,0.27,0.42,0.45,0.0,1.0,8477919
847121484757448476880,Ovechkin-Kuznetsov-Wilson,WSH,line,5on5,18,7544.0,0.25,0.4,0.37,3.0,9.0,8471214
84740908481701,Smith-Hatakka,NJD,pairing,5on5,4,1429.0,0.59,0.51,0.46,1.0,2.0,8474090
847403484752208479968,Foligno-Lettieri-Maroon,MIN,line,5on5,1,601.0,0.38,0.41,0.3,0.0,0.0,8474034
847687384774468481577,Jankowski-Mccarron-Tomasino,NSH,line,5on5,2,712.0,0.63,0.45,0.6,0.0,0.0,8476873
847634684799418481716,Voronkov-Danforth-Gaudreau,CBJ,line,5on5,5,1280.0,0.56,0.49,0.54,1.0,3.0,8476346
84785028482470,Gilbert-Solovyov,CGY,pairing,5on5,4,1512.0,0.58,0.44,0.47,0.0,1.0,8478502
84768568477384,Brown-Dumba,ARI,pairing,5on5,21,3061.0,0.52,0.46,0.47,3.0,4.0,8476856
847843884784638482146,Beauvillier-Novak-Evangelista,NSH,line,5on5,7,1781.0,0.52,0.51,0.54,3.0,3.0,8478438
847516984774068477934,Kane-Draisaitl-Janmark,EDM,line,5on5,9,997.0,0.75,0.62,0.63,1.0,0.0,8475169
847061084757938477476,Parise-Johansen-Lehkonen,COL,line,5on5,5,1747.0,0.34,0.42,0.4,0.0,1.0,8470610
847403484752208477919,Foligno-Gaudreau-Maroon,MIN,line,5on5,17,7529.0,0.4,0.45,0.45,4.0,6.0,8474034
847844084816568483491,Miroshnichenko-Strome-Protas,WSH,line,5on5,7,1227.0,0.67,0.51,0.47,0.0,1.0,8478440
84768568477938,Fleury-Dumba,TBL,pairing,5on5,5,2545.0,0.49,0.45,0.46,0.0,2.0,8476856
84757648480001,Fowler-Vaakanainen,ANA,pairing,5on5,48,11327.0,0.41,0.44,0.44,3.0,4.0,8475764
847576084770218481711,Maccelli-Bjugstad-Kerfoot,ARI,line,5on5,10,2225.0,0.61,0.44,0.5,2.0,0.0,8475760
847687884781098481522,Girgensons-Krebs-Olofsson,BUF,line,5on5,9,1832.0,0.41,0.52,0.56,1.0,0.0,8476878
847804684795468481556,Heinen-Beecher-Steen,BOS,line,5on5,7,1501.0,0.67,0.39,0.5,0.0,0.0,8478046
847516484793688480806,Jones-Lundestrom-Silfverberg,ANA,line,5on5,9,2460.0,0.57,0.45,0.41,0.0,1.0,8475164
847954784815808481656,Protas-Mcmichael-Phillips,WSH,line,5on5,6,882.0,0.63,0.5,0.43,1.0,1.0,8479547
84784308481167,Kylington-Pachal,CGY,pairing,5on5,29,12948.0,0.47,0.45,0.45,9.0,9.0,8478430
847410284779468479337,Perron-Larkin-Debrincat,DET,line,5on5,18,946.0,0.24,0.44,0.4,2.0,1.0,8474102
847842184792918482652,Greer-Rooney-Duehr,CGY,line,5on5,2,706.0,0.37,0.5,0.4,0.0,0.0,8478421
84770348482192,Megna-Phillips,CHI,pairing,5on5,6,957.0,0.57,0.54,0.55,0.0,1.0,8477034
847841384799998482175,Greenway-Mittelstadt-Peterka,BUF,line,5on5,21,2437.0,0.52,0.47,0.45,2.0,2.0,8478413
847952084809808482197,Raska-Dewar-Duhaime,MIN,line,5on5,4,1207.0,0.24,0.4,0.29,0.0,0.0,8479520
847940084815608482124,Byfield-Dubois-Kaliyev,LAK,line,5on5,8,1073.0,0.75,0.62,0.68,2.0,0.0,8479400
84809508482803,Lyubushkin-Zellweger,ANA,pairing,5on5,1,638.0,0.12,0.32,0.27,0.0,0.0,8480950
84808348481567,Thrun-Emberson,SJS,pairing,5on5,6,649.0,0.4,0.3,0.4,0.0,1.0,8480834
84828038483490,Mintyukov-Zellweger,ANA,pairing,5on5,13,876.0,0.76,0.63,0.63,1.0,1.0,8482803
847799884808028482077,Holloway-Mcleod-Foegele,EDM,line,5on5,14,3069.0,0.64,0.66,0.61,0.0,1.0,8477998
847168584821248482155,Byfield-Kopitar-Laferriere,LAK,line,5on5,14,654.0,0.47,0.38,0.44,1.0,2.0,8471685
847691984775088482110,Lazar-Tierney-Mercer,NJD,line,5on5,7,1653.0,0.53,0.42,0.39,0.0,1.0,8476919
84775418482122,Mermis-Faber,MIN,pairing,5on5,25,1313.0,0.52,0.51,0.46,2.0,1.0,8477541
847698184816188483515,Slafkovsky-Newhook-Anderson,MTL,line,5on5,7,2885.0,0.35,0.33,0.36,0.0,2.0,8476981
847572284796198480855,Carcone-Mcbain-Zucker,ARI,line,5on5,5,1677.0,0.45,0.4,0.4,0.0,2.0,8475722
847707084796198483431,Carcone-Cooley-O'Brien,ARI,line,5on5,18,858.0,0.54,0.33,0.38,0.0,0.0,8477070
84757978481806,Tinordi-Crevier,CHI,pairing,5on5,13,7577.0,0.32,0.38,0.36,5.0,9.0,8475797
84741518478851,Mcdonagh-Carrier,NSH,pairing,5on5,58,13933.0,0.55,0.5,0.51,4.0,6.0,8474151
847741684817898482665,Kartye-Beniers-Bjorkstrand,SEA,line,5on5,8,2033.0,0.54,0.56,0.51,1.0,0.0,8477416
847169884775118481580,Mantha-Mcmichael-Oshie,WSH,line,5on5,4,877.0,0.36,0.39,0.48,1.0,1.0,8471698
847516484808068482118,Colangelo-Lundestrom-Silfverberg,ANA,line,5on5,2,1031.0,0.41,0.47,0.5,1.0,1.0,8475164
84775078480800,Hughes-Zadorov,VAN,pairing,5on5,36,2445.0,0.55,0.63,0.57,2.0,0.0,8477507
