season,game_id,date,team,GN,home_away,opponent,results,game_end,final_G,final_GA,situation,toi,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shot_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,g_dif,xg_dif,fwf_dif,hdsc_dif,offense,defense,differential
20232024,2023020573,2024-01-01,SEA,38,HOME,VGK,W,REG,3.0,0.0,5on4,2.1,0.0,0.0,0.068,0.008,0.89,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.33,1.0,2.0,0.33,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.060000000000000005,-1.0,0.0,0.068,0.008,0.060000000000000005
20232024,2023020573,2024-01-01,SEA,38,HOME,VGK,W,REG,3.0,0.0,5on5,52.9,3.0,0.0,2.203,1.67,0.57,9.0,3.0,0.75,18.0,15.0,0.55,2.4324324324324325,2.2941176470588234,38.0,37.0,0.51,58.0,57.0,0.5,26.0,28.0,9.0,8.0,11.0,12.0,11.0,8.0,14.0,11.0,0.3783783783783784,0.3235294117647059,20.0,20.0,12.0,9.0,0.21,0.16,0.34,0.35,0.0,2.0,0.0,2.0,26.0,26.0,25.0,10.0,3.0,1.0,17.0,10.0,3.0,1.0,3.0,3.0,3.0,0.5329999999999999,1.0,6.0,5.202999999999999,1.67,3.5329999999999995
20232024,2023020573,2024-01-01,SEA,38,HOME,VGK,W,REG,3.0,0.0,all,60.0,3.0,0.0,2.923,2.271,0.56,9.0,3.0,0.75,18.0,17.0,0.51,2.3846153846153846,2.2,41.0,49.0,0.46,61.0,71.0,0.46,27.0,35.0,9.0,9.0,12.0,14.0,17.0,11.0,16.0,18.0,0.41025641025641024,0.4,20.0,22.0,14.0,14.0,0.23,0.2,0.33,0.31,0.0,2.0,0.0,4.0,29.0,32.0,27.0,13.0,3.0,1.0,17.0,14.0,4.0,1.0,3.0,6.0,3.0,0.6520000000000001,-8.0,6.0,5.923,2.271,3.652
20232024,2023020573,2024-01-01,SEA,38,HOME,VGK,W,REG,3.0,0.0,other,3.0,0.0,0.0,0.639,0.508,0.56,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.8571428571428572,1.0,8.0,0.11,1.0,9.0,0.1,0.0,6.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,0.5714285714285714,0.0,1.0,1.0,2.0,1.0,0.22,0.0,0.11,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.131,-7.0,0.0,0.639,0.508,0.131
20232024,2023020574,2024-01-02,BOS,36,AWAY,CBJ,W,REG,4.0,1.0,4on5,2.0,0.0,0.0,0.06,0.251,0.19,0.0,0.0,0.0,1.0,2.0,0.33,2.0,2.25,5.0,4.0,0.56,6.0,4.0,0.6,4.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.6,0.25,1.0,0.0,1.0,2.0,0.17,0.5,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.191,1.0,0.0,0.06,0.251,-0.191
20232024,2023020574,2024-01-02,BOS,36,AWAY,CBJ,W,REG,4.0,1.0,5on4,5.916666666666667,1.0,0.0,0.87,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.5,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87,2.0,1.0,1.87,0.0,1.87
20232024,2023020574,2024-01-02,BOS,36,AWAY,CBJ,W,REG,4.0,1.0,5on5,49.96666666666667,3.0,1.0,1.675,1.7,0.5,2.0,3.0,0.4,8.0,12.0,0.4,2.1666666666666665,2.212121212121212,25.0,35.0,0.42,38.0,48.0,0.44,20.0,24.0,6.0,10.0,6.0,9.0,13.0,8.0,9.0,10.0,0.375,0.30303030303030304,13.0,13.0,5.0,11.0,0.13,0.23,0.34,0.27,0.0,4.0,0.0,6.0,19.0,32.0,9.0,4.0,1.0,1.0,10.0,5.0,4.0,2.0,2.0,1.0,2.0,-0.02499999999999991,-10.0,-1.0,4.675,2.7,1.9749999999999996
20232024,2023020574,2024-01-02,BOS,36,AWAY,CBJ,W,REG,4.0,1.0,all,60.0,4.0,1.0,2.803,2.035,0.58,4.0,3.0,0.57,12.0,14.0,0.46,2.28125,2.210526315789474,33.0,40.0,0.45,48.0,53.0,0.48,27.0,27.0,8.0,13.0,7.0,11.0,15.0,9.0,12.0,11.0,0.375,0.2894736842105263,15.0,13.0,6.0,13.0,0.12,0.25,0.31,0.25,0.0,4.0,0.0,8.0,23.0,34.0,10.0,5.0,2.0,1.0,10.0,5.0,5.0,2.0,2.0,1.0,3.0,0.7679999999999998,-7.0,1.0,6.803,3.035,3.768
20232024,2023020574,2024-01-02,BOS,36,AWAY,CBJ,W,REG,4.0,1.0,other,2.1166666666666667,0.0,0.0,0.198,0.084,0.7,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,0.5,2.0,1.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.114,0.0,1.0,0.198,0.084,0.114
20232024,2023020574,2024-01-02,CBJ,39,HOME,BOS,L,REG,1.0,4.0,4on5,5.916666666666667,0.0,1.0,0.0,0.87,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.5,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.87,-2.0,-1.0,0.0,1.87,-1.87
20232024,2023020574,2024-01-02,CBJ,39,HOME,BOS,L,REG,1.0,4.0,5on4,2.0,0.0,0.0,0.251,0.06,0.81,0.0,0.0,0.0,2.0,1.0,0.67,2.25,2.0,4.0,5.0,0.44,4.0,6.0,0.4,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.25,0.6,0.0,1.0,2.0,1.0,0.5,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.191,-1.0,0.0,0.251,0.06,0.191
20232024,2023020574,2024-01-02,CBJ,39,HOME,BOS,L,REG,1.0,4.0,5on5,49.96666666666667,1.0,3.0,1.7,1.675,0.5,3.0,2.0,0.6,12.0,8.0,0.6,2.212121212121212,2.1666666666666665,35.0,25.0,0.58,48.0,38.0,0.56,24.0,20.0,9.0,13.0,8.0,6.0,10.0,6.0,10.0,9.0,0.30303030303030304,0.375,13.0,13.0,11.0,5.0,0.23,0.13,0.27,0.34,0.0,6.0,0.0,4.0,32.0,19.0,10.0,5.0,4.0,2.0,9.0,4.0,1.0,1.0,1.0,2.0,-2.0,0.02499999999999991,10.0,1.0,2.7,4.675,-1.9749999999999996
20232024,2023020574,2024-01-02,CBJ,39,HOME,BOS,L,REG,1.0,4.0,all,60.0,1.0,4.0,2.035,2.803,0.42,3.0,4.0,0.43,14.0,12.0,0.54,2.210526315789474,2.28125,40.0,33.0,0.55,53.0,48.0,0.52,27.0,27.0,11.0,15.0,9.0,8.0,13.0,7.0,11.0,12.0,0.2894736842105263,0.375,13.0,15.0,13.0,6.0,0.25,0.12,0.25,0.31,0.0,8.0,0.0,4.0,34.0,23.0,10.0,5.0,5.0,2.0,10.0,5.0,2.0,1.0,1.0,2.0,-3.0,-0.7679999999999998,7.0,-1.0,3.035,6.803,-3.768
20232024,2023020574,2024-01-02,CBJ,39,HOME,BOS,L,REG,1.0,4.0,other,2.1166666666666667,0.0,0.0,0.084,0.198,0.3,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.5,1.0,2.0,0.33,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.114,0.0,-1.0,0.084,0.198,-0.114
20232024,2023020575,2024-01-02,CAR,38,AWAY,NYR,W,REG,6.0,1.0,4on5,6.0,0.0,0.0,0.11,0.192,0.36,2.0,1.0,0.67,4.0,1.0,0.8,2.8333333333333335,2.6666666666666665,6.0,3.0,0.67,6.0,3.0,0.67,3.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,3.0,1.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.082,3.0,1.0,0.11,0.192,-0.082
20232024,2023020575,2024-01-02,CAR,38,AWAY,NYR,W,REG,6.0,1.0,5on4,5.733333333333333,2.0,0.0,1.022,0.06,0.94,0.0,0.0,0.0,2.0,0.0,1.0,2.6666666666666665,1.0,5.0,2.0,0.71,5.0,4.0,0.56,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.962,3.0,0.0,3.0220000000000002,0.06,2.962
20232024,2023020575,2024-01-02,CAR,38,AWAY,NYR,W,REG,6.0,1.0,5on5,48.266666666666666,4.0,1.0,1.487,1.337,0.53,6.0,3.0,0.67,12.0,12.0,0.5,2.423076923076923,2.21875,28.0,34.0,0.45,37.0,43.0,0.46,19.0,25.0,6.0,7.0,7.0,9.0,12.0,8.0,8.0,12.0,0.3076923076923077,0.375,9.0,9.0,9.0,9.0,0.24,0.21,0.24,0.21,0.0,6.0,0.0,8.0,23.0,23.0,11.0,3.0,1.0,1.0,17.0,6.0,3.0,3.0,1.0,3.0,3.0,0.15000000000000013,-6.0,3.0,5.487,2.3369999999999997,3.1500000000000004
20232024,2023020575,2024-01-02,CAR,38,AWAY,NYR,W,REG,6.0,1.0,all,60.0,6.0,1.0,2.618,1.589,0.62,8.0,4.0,0.67,18.0,13.0,0.58,2.5142857142857142,2.2222222222222223,39.0,39.0,0.5,48.0,50.0,0.49,27.0,29.0,10.0,9.0,8.0,9.0,14.0,9.0,9.0,13.0,0.2571428571428571,0.3611111111111111,9.0,11.0,12.0,10.0,0.25,0.2,0.19,0.22,0.0,6.0,0.0,8.0,30.0,29.0,11.0,3.0,1.0,1.0,18.0,7.0,3.0,3.0,1.0,3.0,5.0,1.029,0.0,4.0,8.618,2.589,6.029
20232024,2023020575,2024-01-02,CAR,38,AWAY,NYR,W,REG,6.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20232024,2023020575,2024-01-02,NYR,36,HOME,CAR,L,REG,1.0,6.0,4on5,5.733333333333333,0.0,2.0,0.06,1.022,0.06,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.6666666666666665,2.0,5.0,0.29,4.0,5.0,0.44,2.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.962,-3.0,0.0,0.06,3.0220000000000002,-2.962
20232024,2023020575,2024-01-02,NYR,36,HOME,CAR,L,REG,1.0,6.0,5on4,6.0,0.0,0.0,0.192,0.11,0.64,1.0,2.0,0.33,1.0,4.0,0.2,2.6666666666666665,2.8333333333333335,3.0,6.0,0.33,3.0,6.0,0.33,2.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,1.0,3.0,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,-3.0,-1.0,0.192,0.11,0.082
20232024,2023020575,2024-01-02,NYR,36,HOME,CAR,L,REG,1.0,6.0,5on5,48.266666666666666,1.0,4.0,1.337,1.487,0.47,3.0,6.0,0.33,12.0,12.0,0.5,2.21875,2.423076923076923,34.0,28.0,0.55,43.0,37.0,0.54,25.0,19.0,9.0,12.0,8.0,6.0,7.0,7.0,12.0,8.0,0.375,0.3076923076923077,9.0,9.0,9.0,9.0,0.21,0.24,0.21,0.24,0.0,8.0,0.0,6.0,23.0,23.0,17.0,6.0,3.0,3.0,11.0,3.0,1.0,1.0,3.0,1.0,-3.0,-0.15000000000000013,6.0,-3.0,2.3369999999999997,5.487,-3.1500000000000004
20232024,2023020575,2024-01-02,NYR,36,HOME,CAR,L,REG,1.0,6.0,all,60.0,1.0,6.0,1.589,2.618,0.38,4.0,8.0,0.33,13.0,18.0,0.42,2.2222222222222223,2.5142857142857142,39.0,39.0,0.5,50.0,48.0,0.51,29.0,27.0,9.0,14.0,9.0,10.0,9.0,8.0,13.0,9.0,0.3611111111111111,0.2571428571428571,11.0,9.0,10.0,12.0,0.2,0.25,0.22,0.19,0.0,8.0,0.0,6.0,29.0,30.0,18.0,7.0,3.0,3.0,11.0,3.0,1.0,1.0,3.0,1.0,-5.0,-1.029,0.0,-4.0,2.589,8.618,-6.029
20232024,2023020575,2024-01-02,NYR,36,HOME,CAR,L,REG,1.0,6.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20232024,2023020576,2024-01-02,WSH,35,AWAY,PIT,W,REG,4.0,3.0,4on5,5.65,0.0,1.0,0.008,1.731,0.0,0.0,6.0,0.0,0.0,8.0,0.0,2.0,3.076923076923077,1.0,13.0,0.07,1.0,16.0,0.06,1.0,8.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,0.15384615384615385,0.0,3.0,0.0,5.0,0.0,0.31,0.0,0.19,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.723,-12.0,-6.0,0.008,2.731,-2.723
20232024,2023020576,2024-01-02,WSH,35,AWAY,PIT,W,REG,4.0,3.0,5on4,3.55,1.0,0.0,0.127,0.02,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.107,0.0,0.0,1.127,0.02,1.107
20232024,2023020576,2024-01-02,WSH,35,AWAY,PIT,W,REG,4.0,3.0,5on5,48.28333333333333,3.0,2.0,1.558,2.805,0.36,6.0,7.0,0.46,12.0,10.0,0.55,2.4444444444444446,2.1714285714285713,30.0,36.0,0.45,40.0,53.0,0.43,20.0,24.0,6.0,9.0,6.0,3.0,14.0,11.0,8.0,19.0,0.2962962962962963,0.5428571428571428,10.0,17.0,10.0,12.0,0.25,0.23,0.25,0.32,0.0,2.0,0.0,4.0,20.0,21.0,15.0,7.0,5.0,5.0,28.0,8.0,12.0,8.0,2.0,1.0,1.0,-1.247,-6.0,-1.0,4.558,4.805,-0.2469999999999999
20232024,2023020576,2024-01-02,WSH,35,AWAY,PIT,W,REG,4.0,3.0,all,60.0,4.0,3.0,2.405,4.743,0.34,6.0,14.0,0.3,12.0,19.0,0.39,2.3793103448275863,2.411764705882353,33.0,53.0,0.38,43.0,77.0,0.36,22.0,35.0,6.0,10.0,7.0,5.0,20.0,12.0,10.0,23.0,0.3448275862068966,0.45098039215686275,10.0,24.0,11.0,18.0,0.26,0.23,0.23,0.31,0.0,6.0,0.0,4.0,26.0,32.0,17.0,7.0,6.0,5.0,29.0,11.0,14.0,9.0,2.0,1.0,1.0,-2.3380000000000005,-20.0,-8.0,6.404999999999999,7.743,-1.338000000000001
20232024,2023020576,2024-01-02,WSH,35,AWAY,PIT,W,REG,4.0,3.0,other,2.5166666666666666,0.0,0.0,0.712,0.187,0.79,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,1.0,3.0,0.25,1.0,7.0,0.12,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.6666666666666666,0.0,4.0,1.0,1.0,1.0,0.14,0.0,0.57,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249999999999999,-2.0,-1.0,0.712,0.187,0.5249999999999999
20232024,2023020576,2024-01-02,PIT,36,HOME,WSH,L,REG,3.0,4.0,4on5,3.55,0.0,1.0,0.02,0.127,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.107,0.0,0.0,0.02,1.127,-1.107
20232024,2023020576,2024-01-02,PIT,36,HOME,WSH,L,REG,3.0,4.0,5on4,5.65,1.0,0.0,1.731,0.008,1.0,6.0,0.0,1.0,8.0,0.0,1.0,3.076923076923077,2.0,13.0,1.0,0.93,16.0,1.0,0.94,8.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.15384615384615385,1.0,3.0,0.0,5.0,0.0,0.31,0.0,0.19,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.723,12.0,6.0,2.731,0.008,2.723
20232024,2023020576,2024-01-02,PIT,36,HOME,WSH,L,REG,3.0,4.0,5on5,48.28333333333333,2.0,3.0,2.805,1.558,0.64,7.0,6.0,0.54,10.0,12.0,0.45,2.1714285714285713,2.4444444444444446,36.0,30.0,0.55,53.0,40.0,0.57,24.0,20.0,3.0,14.0,11.0,6.0,9.0,6.0,19.0,8.0,0.5428571428571428,0.2962962962962963,17.0,10.0,12.0,10.0,0.23,0.25,0.32,0.25,0.0,4.0,0.0,2.0,21.0,20.0,28.0,8.0,12.0,8.0,15.0,7.0,5.0,5.0,1.0,2.0,-1.0,1.247,6.0,1.0,4.805,4.558,0.2469999999999999
20232024,2023020576,2024-01-02,PIT,36,HOME,WSH,L,REG,3.0,4.0,all,60.0,3.0,4.0,4.743,2.405,0.66,14.0,6.0,0.7,19.0,12.0,0.61,2.411764705882353,2.3793103448275863,53.0,33.0,0.62,77.0,43.0,0.64,35.0,22.0,5.0,20.0,12.0,6.0,10.0,7.0,23.0,10.0,0.45098039215686275,0.3448275862068966,24.0,10.0,18.0,11.0,0.23,0.26,0.31,0.23,0.0,4.0,0.0,6.0,32.0,26.0,29.0,11.0,14.0,9.0,17.0,7.0,6.0,5.0,1.0,2.0,-1.0,2.3380000000000005,20.0,8.0,7.743,6.404999999999999,1.338000000000001
20232024,2023020576,2024-01-02,PIT,36,HOME,WSH,L,REG,3.0,4.0,other,2.5166666666666666,0.0,0.0,0.187,0.712,0.21,1.0,0.0,1.0,1.0,0.0,1.0,2.3333333333333335,0.0,3.0,1.0,0.75,7.0,1.0,0.88,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,4.0,0.0,1.0,1.0,0.14,1.0,0.57,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5249999999999999,2.0,1.0,0.187,0.712,-0.5249999999999999
20232024,2023020577,2024-01-02,MTL,37,AWAY,DAL,W,REG,4.0,3.0,4on5,2.0,0.0,0.0,0.071,0.196,0.27,1.0,1.0,0.5,3.0,1.0,0.75,2.6666666666666665,3.0,6.0,2.0,0.75,8.0,3.0,0.73,4.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3333333333333333,0.0,2.0,1.0,2.0,0.0,0.25,0.0,0.25,0.33,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,4.0,0.0,0.071,0.196,-0.125
20232024,2023020577,2024-01-02,MTL,37,AWAY,DAL,W,REG,4.0,3.0,5on4,4.766666666666667,1.0,0.0,0.639,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.639,1.0,0.0,1.639,0.0,1.639
20232024,2023020577,2024-01-02,MTL,37,AWAY,DAL,W,REG,4.0,3.0,5on5,47.2,3.0,1.0,0.728,2.964,0.2,2.0,9.0,0.18,10.0,16.0,0.38,2.4705882352941178,2.5428571428571427,18.0,36.0,0.33,26.0,54.0,0.32,13.0,22.0,8.0,3.0,4.0,7.0,13.0,6.0,5.0,12.0,0.29411764705882354,0.34285714285714286,8.0,18.0,5.0,14.0,0.19,0.26,0.31,0.33,0.0,0.0,0.0,6.0,20.0,20.0,19.0,6.0,7.0,2.0,13.0,4.0,4.0,1.0,1.0,3.0,2.0,-2.2359999999999998,-18.0,-7.0,3.7279999999999998,3.964,-0.2360000000000002
20232024,2023020577,2024-01-02,MTL,37,AWAY,DAL,W,REG,4.0,3.0,all,60.0,4.0,3.0,2.102,5.189,0.29,3.0,16.0,0.16,14.0,25.0,0.36,2.52,2.6538461538461537,26.0,53.0,0.33,39.0,80.0,0.33,18.0,33.0,11.0,7.0,4.0,9.0,20.0,7.0,7.0,17.0,0.28,0.3269230769230769,13.0,27.0,8.0,20.0,0.21,0.25,0.33,0.34,0.0,2.0,0.0,6.0,26.0,28.0,20.0,7.0,8.0,3.0,15.0,5.0,4.0,1.0,1.0,4.0,1.0,-3.087,-27.0,-13.0,6.102,8.189,-2.0869999999999997
20232024,2023020577,2024-01-02,MTL,37,AWAY,DAL,W,REG,4.0,3.0,other,6.033333333333333,0.0,2.0,0.665,2.03,0.25,0.0,6.0,0.0,0.0,8.0,0.0,2.0,2.8666666666666667,1.0,15.0,0.06,4.0,23.0,0.15,0.0,9.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,5.0,0.0,0.3333333333333333,3.0,8.0,1.0,6.0,0.25,0.26,0.75,0.35,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.3649999999999998,-14.0,-6.0,0.665,4.029999999999999,-3.3649999999999993
20232024,2023020577,2024-01-02,DAL,36,HOME,MTL,L,REG,3.0,4.0,4on5,4.766666666666667,0.0,1.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-0.639,-1.0,0.0,0.0,1.639,-1.639
20232024,2023020577,2024-01-02,DAL,36,HOME,MTL,L,REG,3.0,4.0,5on4,2.0,0.0,0.0,0.196,0.071,0.73,1.0,1.0,0.5,1.0,3.0,0.25,3.0,2.6666666666666665,2.0,6.0,0.25,3.0,8.0,0.27,2.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.3333333333333333,1.0,2.0,0.0,2.0,0.0,0.25,0.33,0.25,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,-4.0,0.0,0.196,0.071,0.125
20232024,2023020577,2024-01-02,DAL,36,HOME,MTL,L,REG,3.0,4.0,5on5,47.2,1.0,3.0,2.964,0.728,0.8,9.0,2.0,0.82,16.0,10.0,0.62,2.5428571428571427,2.4705882352941178,36.0,18.0,0.67,54.0,26.0,0.68,22.0,13.0,7.0,13.0,6.0,8.0,3.0,4.0,12.0,5.0,0.34285714285714286,0.29411764705882354,18.0,8.0,14.0,5.0,0.26,0.19,0.33,0.31,0.0,6.0,0.0,0.0,20.0,20.0,13.0,4.0,4.0,1.0,19.0,6.0,7.0,2.0,3.0,1.0,-2.0,2.2359999999999998,18.0,7.0,3.964,3.7279999999999998,0.2360000000000002
20232024,2023020577,2024-01-02,DAL,36,HOME,MTL,L,REG,3.0,4.0,all,60.0,3.0,4.0,5.189,2.102,0.71,16.0,3.0,0.84,25.0,14.0,0.64,2.6538461538461537,2.52,53.0,26.0,0.67,80.0,39.0,0.67,33.0,18.0,9.0,20.0,7.0,11.0,7.0,4.0,17.0,7.0,0.3269230769230769,0.28,27.0,13.0,20.0,8.0,0.25,0.21,0.34,0.33,0.0,6.0,0.0,2.0,28.0,26.0,15.0,5.0,4.0,1.0,20.0,7.0,8.0,3.0,4.0,1.0,-1.0,3.087,27.0,13.0,8.189,6.102,2.0869999999999997
