season,team,GP,PTS,W,L,OTL,final_G,final_GA,situation,toi,gf,ga,g_dif,gf%,xgf,xga,xg%,pdo,shooting%,sv%,shooting%_ag,sv%_ag,Conference,Division,playoffs,hdsc,hdsca,hdsc%,sc,sca,sc%,asd,asda,fwf,fwa,fenwick%,cf,ca,corsi%,shots,shots_ag,mdsc,adsc,ldsc,mdsca,adsca,ldsca,point_shot,point_shots_ag,pshot_perc,pshot_perc_ag,blocks,blocks_ag,miss,miss_ag,miss_perc,miss_perc_ag,block%,block%_ag,penalties,penalty_mins,penalties_ag,penalty_mins_ag,faceoff_w,faceoff_l,hits,takeaways,giveaways,dz_giveaways,hits_ag,takeaways_ag,giveaways_ag,dz_giveaways_ag,oz_takeaways,oz_takeaways_ag,xg_dif,fwf_dif,hdsc_dif,gf_p60,ga_p60,g_dif_p60,xgf_p60,xga_p60,hdsc_p60,hdsca_p60,sc_p60,sca_p60,fwf_p60,fwa_p60,cf_p60,ca_p60,shots_p60,shots_ag_p60,mdsc_p60,adsc_p60,ldsc_p60,mdsca_p60,adsca_p60,ldsca_p60,point_shot_p60,point_shot_ag_p60,miss_p60,miss_ag_p60,blocks_p60,blocks_ag_p60,penalties_p60,penalties_ag_p60,hits_p60,takeaways_p60,giveaways_p60,dz_giveaways_p60,hits_ag_p60,takeaways_ag_p60,giveaways_ag_p60,dz_giveaways_ag_p60,xg_dif_p60,fwf_dif_p60,hdsc_dif_p60,oz_takeaways_p60,oz_takeaways_ag_p60,PTS_perc,W_perc,gf_p60_perc,g_dif_p60_perc,gf%_perc,xg%_perc,xgf_p60_perc,xg_dif_p60_perc,ga_p60_perc,xga_p60_perc,hdsc%_perc,hdsc_dif_p60_perc,sc%_perc,asd_perc,asda_perc,pdo_perc,shooting%_perc,sv%_perc,sv%_ag_perc,shooting%_ag_perc,hdsc_p60_perc,sc_p60_perc,hdsca_p60_perc,sca_p60_perc,fenwick%_perc,fwf_p60_perc,fwa_p60_perc,fwf_dif_p60_perc,corsi%_perc,cf_p60_perc,ca_p60_perc,mdsc_p60_perc,adsc_p60_perc,ldsc_p60_perc,adsca_p60_perc,mdsca_p60_perc,ldsca_p60_perc,blocks_p60_perc,blocks_ag_p60_perc,block%_perc,block%_ag_perc,hits_p60_perc,hits_ag_p60_perc,point_shot_p60_perc,point_shot_ag_p60_perc,pshot_perc_perc,pshot_perc_ag_perc,takeaways_p60_perc,takeaways_ag_p60_perc,giveaways_p60_perc,giveaways_ag_p60_perc,dz_giveaways_p60_perc,dz_giveaways_ag_p60_perc,penalties_p60_perc,penalties_ag_p60_perc,faceoff_w_perc,faceoff_l_perc,penalty_mins_perc,penalty_mins_ag_perc,miss_ag_p60_perc,miss_p60_perc,miss_perc_perc,miss_perc_ag_perc,oz_takeaways_ag_p60_perc,oz_takeaways_p60_perc,shots_ag_p60_perc,shots_p60_perc,point_shot_ag
20232024,EDM,2.0,0.0,0.0,2.0,0.0,4.0,12.0,all,120.0,4.0,12.0,-8.0,0.25,4.67,2.01,0.699,0.81,0.06,0.75,0.25,0.94,west,pacific,none,17.0,18.0,0.486,45.0,38.0,0.542,2.495,2.766,100.0,67.0,0.599,143.0,87.0,0.622,67.0,48.0,28.0,38.0,14.0,20.0,19.0,7.0,24.0,,0.24,0.194,43.0,20.0,33.0,19.0,0.231,0.218,0.301,0.23,10.0,18.0,12.0,22.0,63.0,58.0,54.0,9.0,24.0,12.0,51.0,15.0,28.0,19.0,4.0,4.0,2.66,33.0,-1.0,2.0,6.0,-4.0,2.335,1.005,8.5,9.0,22.5,19.0,50.0,33.5,71.5,43.5,33.5,24.0,14.0,19.0,7.0,10.0,9.5,3.5,12.0,6.5,16.5,9.5,21.5,10.0,5.0,6.0,27.0,4.5,12.0,6.0,25.5,7.5,14.0,9.5,1.33,16.5,-0.5,2.0,2.0,0.09,0.14,0.27,0.05,0.12,1.0,0.91,0.97,0.03,0.72,0.41,0.38,0.8,0.34,0.03,0.03,0.28,0.03,0.28,0.03,0.5,0.66,0.42,0.75,0.97,0.84,0.97,0.91,0.622,0.88,1.0,0.84,0.89,0.64,0.97,0.88,0.97,0.17,0.03,0.34,0.05,0.97,0.09,0.41,0.06,0.55,0.12,0.2,0.33,0.19,0.98,0.28,0.97,0.48,0.73,0.59,0.64,0.47,0.39,0.19,0.19,0.34,0.5,0.48,0.48,0.95,0.69,13.0
20232024,EDM,2.0,0.0,0.0,2.0,0.0,4.0,12.0,other,4.483333333333333,0.0,0.0,0.0,,0.14,0.08,0.636,1.0,0.0,1.0,0.0,0.0,west,pacific,none,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,2.0,0.333,2.0,2.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,-1.0,0.0,0.0,0.0,0.0,1.874,1.071,0.0,0.0,0.0,0.0,13.383,26.766,26.766,26.766,0.0,13.383,0.0,13.383,0.0,0.0,26.766,0.0,0.0,26.766,13.383,13.383,13.383,0.0,0.0,0.0,13.383,0.0,13.383,0.0,0.0,0.0,0.0,0.0,0.803,-13.383,0.0,0.0,0.0,0.09,0.14,0.39,0.52,,0.62,0.62,0.69,0.64,0.47,,0.52,,0.13,0.91,0.59,0.39,0.72,0.89,0.64,0.22,0.14,0.8,0.86,0.17,0.25,0.59,0.31,0.5,0.33,0.67,0.25,0.53,0.41,0.25,0.81,0.62,0.38,0.23,0.08,0.21,0.91,0.69,0.73,0.88,0.74,0.96,0.33,0.69,0.09,0.38,0.55,0.48,0.8,0.23,0.25,0.64,0.25,0.78,0.58,0.45,0.19,0.93,0.58,0.45,0.75,0.11,2.0
20232024,FLA,2.0,0.0,0.0,2.0,0.0,4.0,8.0,4on5,13.616666666666667,0.0,2.0,-2.0,0.0,0.35,0.57,0.38,0.818,0.0,0.818,0.182,1.0,east,atlantic,none,1.0,2.0,0.333,2.0,4.0,0.333,2.4,2.364,6.0,11.0,0.353,10.0,14.0,0.417,2.0,11.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,0.17,0.273,4.0,3.0,4.0,0.0,0.4,0.0,0.4,0.214,1.0,2.0,3.0,6.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,-0.21999999999999997,-5.0,-1.0,0.0,8.813,-8.813,1.542,2.512,4.406,8.813,8.813,17.625,26.438,48.47,44.064,61.689,8.813,48.47,4.406,8.813,4.406,8.813,22.032,8.813,4.406,13.219,17.625,0.0,17.625,13.219,4.406,13.219,8.813,4.406,4.406,4.406,4.406,0.0,13.219,0.0,-0.969,-22.032,-4.406,0.0,0.0,0.09,0.14,0.41,0.28,0.37,0.81,0.94,0.59,0.31,0.47,0.88,0.84,0.9,0.28,0.87,0.3,0.41,0.39,0.33,0.36,0.78,0.75,0.72,0.91,0.94,0.91,0.91,0.94,0.417,1.0,0.94,0.66,1.0,0.88,0.66,0.88,0.31,0.03,0.09,0.14,0.19,0.47,0.41,0.19,0.53,0.43,0.74,0.28,0.67,0.47,0.78,0.44,0.48,0.31,0.88,0.67,0.58,0.77,0.09,0.06,0.03,0.14,0.06,0.59,0.45,0.56,0.47,3.0
20232024,FLA,2.0,0.0,0.0,2.0,0.0,4.0,8.0,5on4,16.566666666666666,1.0,1.0,0.0,0.5,1.63,0.2,0.891,0.717,0.05,0.667,0.333,0.95,east,atlantic,none,3.0,2.0,0.6,10.0,2.0,0.833,2.4,2.75,30.0,5.0,0.857,40.0,5.0,0.889,20.0,3.0,7.0,19.0,1.0,0.0,1.0,1.0,10.0,,0.33,0.2,10.0,0.0,10.0,2.0,0.25,0.4,0.25,0.0,2.0,2.0,1.0,2.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.43,25.0,1.0,3.622,3.622,0.0,5.903,0.724,10.865,7.243,36.217,7.243,108.652,18.109,144.869,18.109,72.435,10.865,25.352,68.813,3.622,0.0,3.622,3.622,36.217,3.622,36.217,7.243,36.217,0.0,7.243,3.622,0.0,0.0,3.622,0.0,3.622,10.865,14.487,14.487,5.179,90.543,3.622,0.0,0.0,0.09,0.14,0.44,0.27,0.19,0.48,0.88,0.84,0.16,0.28,0.14,0.22,0.34,0.16,0.61,0.31,0.38,0.34,0.38,0.16,0.34,0.44,0.19,0.41,0.5,0.91,0.31,0.81,0.889,0.88,0.47,0.53,0.97,0.53,0.25,0.73,0.25,0.44,0.34,0.73,0.33,0.28,0.81,0.12,0.72,0.19,0.7,0.33,0.16,0.78,0.97,0.55,0.97,0.53,0.72,0.83,0.16,0.5,0.25,0.88,0.22,0.44,0.83,0.58,0.44,0.47,0.88,1.0
20232024,FLA,2.0,0.0,0.0,2.0,0.0,4.0,8.0,5on5,81.26666666666667,3.0,4.0,-1.0,0.429,2.6,2.3,0.531,0.956,0.059,0.897,0.103,0.941,east,atlantic,none,12.0,6.0,0.667,24.0,16.0,0.6,2.4,2.265,67.0,51.0,0.568,99.0,70.0,0.586,51.0,39.0,12.0,31.0,10.0,10.0,24.0,9.0,24.0,,0.36,0.392,32.0,19.0,16.0,12.0,0.162,0.171,0.323,0.271,9.0,18.0,9.0,16.0,46.0,44.0,21.0,10.0,15.0,9.0,26.0,11.0,15.0,12.0,1.0,1.0,0.30000000000000027,16.0,6.0,2.215,2.953,-0.738,1.92,1.698,8.86,4.43,17.719,11.813,49.467,37.654,73.093,51.682,37.654,28.794,8.86,22.888,7.383,7.383,17.719,6.645,17.719,14.766,11.813,8.86,23.626,14.028,6.645,6.645,15.505,7.383,11.075,6.645,19.196,8.121,11.075,8.86,0.221,11.813,4.43,0.738,0.738,0.09,0.14,0.38,0.31,0.31,0.62,0.77,0.69,0.47,0.38,0.92,0.91,0.89,0.34,0.94,0.28,0.31,0.34,0.31,0.34,0.72,0.38,0.97,0.94,0.84,0.81,0.81,0.84,0.586,0.88,0.81,0.22,1.0,0.47,0.31,0.84,0.72,0.09,0.22,0.19,0.38,0.12,0.75,0.06,0.94,0.05,0.97,0.53,0.34,0.38,0.62,0.28,0.91,0.25,0.81,0.52,0.53,0.69,0.33,0.16,0.62,0.94,0.19,1.0,0.12,0.62,0.91,20.0
20232024,FLA,2.0,0.0,0.0,2.0,0.0,4.0,8.0,all,120.0,4.0,8.0,-4.0,0.333,4.58,3.39,0.575,0.911,0.054,0.857,0.143,0.946,east,atlantic,none,16.0,12.0,0.571,37.0,25.0,0.597,2.406,2.348,104.0,72.0,0.591,150.0,94.0,0.615,74.0,56.0,21.0,52.0,12.0,13.0,31.0,13.0,35.0,,0.34,0.361,46.0,22.0,30.0,16.0,0.2,0.17,0.307,0.234,14.0,26.0,14.0,26.0,64.0,66.0,23.0,11.0,17.0,10.0,29.0,14.0,22.0,16.0,1.0,1.0,1.19,32.0,4.0,2.0,4.0,-2.0,2.29,1.695,8.0,6.0,18.5,12.5,52.0,36.0,75.0,47.0,37.0,28.0,10.5,26.0,6.0,6.5,15.5,6.5,17.5,13.0,15.0,8.0,23.0,11.0,7.0,7.0,11.5,5.5,8.5,5.0,14.5,7.0,11.0,8.0,0.595,16.0,2.0,0.5,0.5,0.09,0.14,0.27,0.16,0.22,0.75,0.88,0.84,0.27,0.39,0.75,0.7,0.91,0.16,0.97,0.09,0.22,0.19,0.22,0.19,0.3,0.23,0.92,1.0,0.91,0.94,0.92,0.88,0.615,0.95,0.97,0.28,1.0,0.39,0.55,1.0,0.53,0.09,0.06,0.31,0.11,0.06,0.88,0.06,0.83,0.11,0.97,0.33,0.42,0.59,0.73,0.42,0.91,0.12,0.92,0.64,0.36,0.84,0.22,0.08,0.28,0.7,0.19,1.0,0.08,0.75,0.94,26.0
20232024,FLA,2.0,0.0,0.0,2.0,0.0,4.0,8.0,other,8.55,0.0,1.0,-1.0,0.0,0.0,0.32,0.0,0.667,0.0,0.667,0.333,1.0,east,atlantic,none,0.0,2.0,0.0,1.0,3.0,0.25,3.0,2.8,1.0,5.0,0.167,1.0,5.0,0.167,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.4,0.0,0.0,0.0,2.0,0.0,0.4,0.0,0.0,2.0,4.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.32,-4.0,-2.0,0.0,7.018,-7.018,0.0,2.246,0.0,14.035,7.018,21.053,7.018,35.088,7.018,35.088,7.018,21.053,7.018,0.0,0.0,7.018,7.018,7.018,0.0,14.035,0.0,14.035,0.0,0.0,14.035,7.018,0.0,0.0,0.0,0.0,7.018,0.0,0.0,0.0,-2.246,-28.07,-14.035,0.0,0.0,0.09,0.14,0.39,0.16,0.23,0.12,0.22,0.22,0.22,0.38,0.09,0.12,0.12,0.56,0.48,0.22,0.39,0.28,0.3,0.12,0.22,0.31,0.38,0.44,0.06,0.09,0.5,0.16,0.167,0.03,0.53,0.53,0.16,0.41,0.62,0.5,0.19,0.78,0.23,0.78,0.21,0.36,0.31,0.73,0.69,0.74,0.86,0.33,0.69,0.64,0.38,0.55,0.48,0.31,0.53,0.25,0.06,0.88,0.39,0.66,0.88,0.88,0.86,0.58,0.45,0.5,0.22,2.0
20232024,LAK,2.0,1.0,0.0,1.0,1.0,9.0,13.0,4on5,12.75,0.0,1.0,-1.0,0.0,0.02,0.05,0.286,0.9,0.0,0.9,0.1,1.0,west,pacific,none,0.0,4.0,0.0,0.0,5.0,0.0,1.0,2.615,1.0,13.0,0.071,2.0,19.0,0.095,1.0,10.0,0.0,0.0,1.0,1.0,7.0,1.0,1.0,,1.0,0.462,1.0,6.0,0.0,3.0,0.0,0.158,0.5,0.316,1.0,2.0,2.0,4.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.030000000000000002,-12.0,-4.0,0.0,4.706,-4.706,0.094,0.235,0.0,18.824,0.0,23.529,4.706,61.176,9.412,89.412,4.706,47.059,0.0,0.0,4.706,4.706,32.941,4.706,4.706,28.235,0.0,14.118,4.706,28.235,4.706,9.412,0.0,0.0,4.706,4.706,0.0,0.0,4.706,0.0,-0.141,-56.471,-18.824,0.0,0.0,0.22,0.14,0.41,0.5,0.37,0.67,0.59,0.75,0.62,0.78,0.31,0.25,0.15,0.06,0.65,0.5,0.41,0.69,0.33,0.66,0.33,0.17,0.34,0.81,0.23,0.16,0.78,0.56,0.095,0.22,0.81,0.3,0.34,0.94,0.22,0.94,0.47,0.16,0.31,0.09,0.45,0.12,0.75,0.12,0.81,0.05,0.9,0.14,0.67,0.44,0.44,0.41,0.48,0.25,0.69,0.92,0.67,0.77,0.22,0.38,0.73,0.76,0.44,0.59,0.45,0.59,0.28,6.0
20232024,LAK,2.0,1.0,0.0,1.0,1.0,9.0,13.0,5on4,18.06666666666667,2.0,2.0,0.0,0.5,1.13,0.56,0.669,0.633,0.133,0.5,0.5,0.867,west,pacific,none,5.0,2.0,0.714,12.0,2.0,0.857,2.714,3.0,21.0,5.0,0.808,36.0,6.0,0.857,15.0,4.0,7.0,7.0,2.0,0.0,2.0,0.0,3.0,,0.14,0.2,15.0,1.0,6.0,1.0,0.167,0.167,0.417,0.167,0.0,0.0,1.0,2.0,15.0,5.0,3.0,1.0,3.0,0.0,2.0,3.0,7.0,7.0,0.0,0.0,0.5699999999999998,16.0,3.0,6.642,6.642,0.0,3.753,1.86,16.605,6.642,39.852,6.642,69.742,16.605,119.557,19.926,49.815,13.284,23.247,23.247,6.642,0.0,6.642,0.0,9.963,3.321,19.926,3.321,49.815,3.321,0.0,3.321,9.963,3.321,9.963,0.0,6.642,9.963,23.247,23.247,1.893,53.137,9.963,0.0,0.0,0.22,0.14,0.59,0.27,0.19,0.33,0.72,0.47,0.06,0.06,0.26,0.44,0.48,0.5,0.39,0.25,0.58,0.27,0.58,0.08,0.66,0.5,0.25,0.47,0.41,0.41,0.41,0.38,0.857,0.69,0.44,0.5,0.47,0.69,0.09,0.73,0.66,0.16,0.75,0.22,0.72,0.75,0.59,0.66,0.69,0.64,0.7,0.72,0.31,0.38,1.0,0.55,1.0,0.89,0.69,0.98,0.42,0.16,0.25,0.69,0.62,0.7,0.62,0.58,0.44,0.31,0.53,1.0
20232024,LAK,2.0,1.0,0.0,1.0,1.0,9.0,13.0,5on5,93.23333333333333,5.0,7.0,-2.0,0.417,2.07,0.75,0.734,0.935,0.106,0.829,0.171,0.894,west,pacific,none,9.0,4.0,0.692,26.0,22.0,0.542,2.438,2.222,66.0,55.0,0.545,96.0,75.0,0.561,47.0,41.0,17.0,31.0,7.0,18.0,18.0,14.0,16.0,,0.24,0.364,30.0,20.0,19.0,14.0,0.198,0.187,0.312,0.267,7.0,14.0,11.0,22.0,43.0,52.0,34.0,8.0,16.0,15.0,34.0,5.0,5.0,5.0,2.0,4.0,1.3199999999999998,11.0,5.0,3.218,4.505,-1.287,1.332,0.483,5.792,2.574,16.732,14.158,42.474,35.395,61.78,48.266,30.247,26.385,10.94,19.95,4.505,11.584,11.584,9.01,10.297,12.871,12.227,9.01,19.306,12.871,4.505,7.079,21.881,5.148,10.297,9.653,21.881,3.218,3.218,3.218,0.849,7.079,3.218,1.287,2.574,0.22,0.14,0.66,0.28,0.28,1.0,0.62,0.88,0.16,0.88,0.97,0.81,0.75,0.44,1.0,0.16,0.62,0.12,0.62,0.12,0.25,0.25,1.0,0.81,0.81,0.38,0.88,0.78,0.561,0.56,0.94,0.38,0.84,0.16,0.78,0.47,0.28,0.41,0.09,0.31,0.28,0.56,0.59,0.66,0.59,0.7,0.94,0.31,0.97,0.5,0.03,0.12,0.34,0.53,0.91,0.44,0.28,0.52,0.09,0.22,0.59,0.62,0.34,0.44,0.19,0.78,0.53,20.0
20232024,LAK,2.0,1.0,0.0,1.0,1.0,9.0,13.0,all,125.0,7.0,10.0,-3.0,0.412,3.55,1.86,0.656,0.941,0.097,0.844,0.156,0.903,west,pacific,none,23.0,19.0,0.548,51.0,40.0,0.56,2.646,2.512,101.0,86.0,0.54,149.0,114.0,0.567,72.0,64.0,28.0,38.0,10.0,21.0,28.0,16.0,20.0,,0.2,0.326,48.0,28.0,29.0,22.0,0.195,0.193,0.322,0.246,11.0,20.0,16.0,30.0,69.0,63.0,39.0,9.0,20.0,16.0,37.0,8.0,13.0,12.0,2.0,4.0,1.6899999999999997,15.0,4.0,3.36,4.8,-1.44,1.704,0.893,11.04,9.12,24.48,19.2,48.48,41.28,71.52,54.72,34.56,30.72,13.44,18.24,4.8,10.08,13.44,7.68,9.6,13.44,13.92,10.56,23.04,13.44,5.28,7.68,18.72,4.32,9.6,7.68,17.76,3.84,6.24,5.76,0.811,7.2,1.92,0.96,1.92,0.22,0.14,0.58,0.23,0.25,0.93,0.75,0.91,0.06,0.81,0.62,0.66,0.88,0.81,0.56,0.22,0.47,0.12,0.47,0.12,0.84,0.91,0.33,0.7,0.75,0.7,0.75,0.75,0.567,0.91,0.81,0.66,0.8,0.2,0.78,0.83,0.31,0.06,0.12,0.16,0.22,0.53,0.56,0.69,0.88,0.81,0.91,0.16,0.97,0.39,0.19,0.16,0.69,0.41,1.0,0.77,0.45,0.53,0.08,0.22,0.5,0.75,0.31,0.56,0.16,0.53,0.78,28.0
20232024,LAK,2.0,1.0,0.0,1.0,1.0,9.0,13.0,other,0.95,0.0,0.0,0.0,,0.34,0.5,0.405,1.0,0.0,1.0,0.0,1.0,west,pacific,none,9.0,9.0,0.5,13.0,11.0,0.542,3.692,3.462,13.0,13.0,0.5,15.0,14.0,0.517,9.0,9.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,0.077,2.0,1.0,4.0,4.0,0.267,0.286,0.133,0.071,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,21.474,31.579,568.421,568.421,821.053,694.737,821.053,821.053,947.368,884.211,568.421,568.421,252.632,0.0,0.0,126.316,63.158,63.158,0.0,63.158,252.632,252.632,126.316,63.158,189.474,126.316,126.316,0.0,0.0,0.0,63.158,0.0,0.0,0.0,-10.105,0.0,0.0,0.0,0.0,0.22,0.14,0.39,0.52,,0.46,0.97,0.03,0.64,0.03,0.52,0.52,0.6,0.87,0.18,0.59,0.39,0.72,0.3,0.64,1.0,1.0,0.03,0.03,0.5,1.0,0.03,0.5,0.517,1.0,0.03,1.0,0.16,0.41,0.12,0.12,0.06,0.06,0.91,0.47,0.41,1.0,0.06,0.73,0.94,0.74,0.5,0.33,0.69,0.64,0.38,0.55,0.48,0.03,1.0,0.25,0.84,0.88,0.39,1.0,0.03,0.39,0.66,0.58,0.45,0.03,1.0,1.0
20232024,MIN,2.0,2.0,1.0,1.0,0.0,6.0,7.0,4on5,9.816666666666666,0.0,1.0,-1.0,0.0,0.0,0.45,0.0,0.9,0.0,0.9,0.1,1.0,west,central,none,1.0,2.0,0.333,1.0,8.0,0.111,3.0,2.667,2.0,15.0,0.118,2.0,23.0,0.08,1.0,10.0,0.0,1.0,0.0,6.0,7.0,0.0,0.0,,0.0,0.133,0.0,8.0,1.0,5.0,0.5,0.217,0.0,0.348,0.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,-13.0,-1.0,0.0,6.112,-6.112,0.0,2.75,6.112,12.224,6.112,48.896,12.224,91.681,12.224,140.577,6.112,61.121,0.0,6.112,0.0,36.672,42.784,0.0,0.0,12.224,6.112,30.56,0.0,48.896,0.0,6.112,0.0,0.0,12.224,12.224,0.0,0.0,0.0,0.0,-2.75,-79.457,-6.112,0.0,0.0,0.48,0.53,0.41,0.47,0.37,0.24,0.28,0.31,0.59,0.44,0.88,0.81,0.45,0.68,0.55,0.5,0.41,0.69,0.33,0.66,0.81,0.47,0.69,0.28,0.42,0.44,0.31,0.28,0.08,0.38,0.22,0.3,0.91,0.34,0.12,0.22,0.8,0.67,0.91,0.69,0.59,0.12,0.75,0.73,0.41,0.77,0.29,0.14,0.67,0.19,0.16,0.19,0.48,0.73,0.38,0.28,0.42,0.3,0.86,0.75,0.22,0.1,0.59,0.59,0.45,0.34,0.31,2.0
20232024,MIN,2.0,2.0,1.0,1.0,0.0,6.0,7.0,5on4,7.866666666666666,0.0,0.0,0.0,,0.03,0.15,0.167,1.0,0.0,1.0,0.0,1.0,west,central,none,1.0,1.0,0.5,2.0,2.0,0.5,2.111,3.5,9.0,2.0,0.818,13.0,4.0,0.765,8.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,4.0,,0.44,0.0,4.0,2.0,1.0,0.0,0.077,0.0,0.308,0.5,3.0,6.0,1.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,-0.12,7.0,0.0,0.0,0.0,0.0,0.229,1.144,7.627,7.627,15.254,15.254,68.644,15.254,99.153,30.508,61.017,15.254,7.627,38.136,15.254,7.627,0.0,0.0,30.508,0.0,7.627,0.0,30.508,15.254,22.881,7.627,7.627,0.0,15.254,0.0,0.0,15.254,7.627,7.627,-0.915,53.39,0.0,0.0,0.0,0.48,0.53,0.17,0.27,,0.04,0.22,0.03,0.64,0.22,0.09,0.12,0.08,0.06,0.17,0.53,0.17,0.73,0.17,0.64,0.22,0.16,0.12,0.12,0.44,0.38,0.44,0.41,0.765,0.38,0.16,0.09,0.81,0.97,0.67,0.16,0.66,0.53,1.0,0.55,0.88,0.72,0.92,0.16,0.33,0.12,0.3,0.33,0.12,0.16,0.69,0.55,0.72,0.06,0.91,0.17,0.23,0.95,0.25,0.31,0.91,0.92,0.29,0.58,0.44,0.25,0.69,0.0
20232024,MIN,2.0,2.0,1.0,1.0,0.0,6.0,7.0,5on5,95.46666666666667,5.0,5.0,0.0,0.5,3.28,3.28,0.5,1.037,0.122,0.915,0.085,0.878,west,central,none,12.0,14.0,0.462,26.0,33.0,0.441,2.528,2.542,59.0,75.0,0.44,86.0,106.0,0.448,41.0,59.0,14.0,17.0,10.0,19.0,31.0,8.0,16.0,,0.27,0.253,27.0,31.0,18.0,16.0,0.209,0.151,0.314,0.292,5.0,8.0,6.0,12.0,49.0,56.0,48.0,14.0,13.0,8.0,33.0,16.0,16.0,7.0,3.0,5.0,0.0,-16.0,-2.0,3.142,3.142,0.0,2.061,2.061,7.542,8.799,16.341,20.74,37.081,47.137,54.05,66.62,25.768,37.081,8.799,10.684,6.285,11.941,19.483,5.028,10.056,11.941,11.313,10.056,16.969,19.483,3.142,3.771,30.168,8.799,8.17,5.028,20.74,10.056,10.056,4.399,0.0,-10.056,-1.257,1.885,3.142,0.48,0.53,0.56,0.5,0.5,0.52,0.84,0.52,0.31,0.22,0.36,0.34,0.17,0.75,0.25,0.78,0.8,0.47,0.8,0.47,0.44,0.22,0.34,0.41,0.22,0.22,0.34,0.25,0.448,0.22,0.34,0.19,0.16,0.31,0.16,0.44,0.84,0.56,0.75,0.28,0.56,0.78,0.66,0.72,0.44,0.52,0.31,0.75,0.16,0.72,0.56,0.44,0.5,0.72,0.28,0.69,0.22,0.25,0.61,0.28,0.66,0.59,0.06,0.38,0.28,0.19,0.16,19.0
20232024,MIN,2.0,2.0,1.0,1.0,0.0,6.0,7.0,all,120.0,6.0,7.0,-1.0,0.462,3.31,4.14,0.444,1.018,0.113,0.905,0.095,0.887,west,central,none,15.0,18.0,0.455,31.0,45.0,0.408,2.485,2.591,74.0,96.0,0.435,105.0,137.0,0.434,53.0,74.0,16.0,24.0,13.0,27.0,40.0,8.0,22.0,,0.3,0.219,31.0,41.0,21.0,22.0,0.2,0.161,0.295,0.299,10.0,18.0,9.0,16.0,59.0,73.0,50.0,14.0,17.0,10.0,33.0,19.0,17.0,8.0,3.0,5.0,-0.8299999999999996,-22.0,-3.0,3.0,3.5,-0.5,1.655,2.07,7.5,9.0,15.5,22.5,37.0,48.0,52.5,68.5,26.5,37.0,8.0,12.0,6.5,13.5,20.0,4.0,11.0,10.5,10.5,11.0,15.5,20.5,5.0,4.5,25.0,7.0,8.5,5.0,16.5,9.5,8.5,4.0,-0.415,-11.0,-1.5,1.5,2.5,0.48,0.53,0.48,0.31,0.3,0.43,0.66,0.28,0.45,0.22,0.28,0.28,0.09,0.31,0.38,0.66,0.66,0.52,0.66,0.52,0.19,0.16,0.42,0.42,0.19,0.2,0.28,0.19,0.434,0.19,0.22,0.12,0.25,0.45,0.03,0.41,0.88,0.66,0.81,0.38,0.73,0.89,0.69,0.48,0.31,0.22,0.25,0.59,0.12,0.59,0.44,0.42,0.48,0.48,0.39,0.47,0.25,0.47,0.64,0.25,0.88,0.7,0.16,0.38,0.25,0.12,0.2,21.0
