game_id,team,player,position,oi_xgf,oi_xga
2022020009,SEA,Andre Burakovsky,F,0.40554545,0.2545483
2022020009,SEA,Alexander Wennberg,F,0.7846556,0.2662743
2022020009,SEA,Jared McCann,F,0.29638275,0.2947902
2022020009,SEA,Ryan Donato,F,0.7922089999999999,0.46084022
2022020009,ANA,Frank Vatrano,F,0.48975729,1.3622471
2022020009,SEA,Vince Dunn,D,1.4708606,0.6837829200000001
2022020009,SEA,Will Borgen,D,0.31263567999999997,0.061404469999999996
2022020009,ANA,Troy Terry,F,0.3736883,0.7946823000000001
2022020009,SEA,Brandon Tanev,F,0.8165663799999999,0.33213197
2022020009,ANA,Max Jones,F,0.39063292000000005,0.56925565
2022020009,ANA,Max Comtois,F,0.11477480000000001,0.68878388
2022020009,ANA,Isac Lundestrom,F,0.1996135,0.60431198
2022020009,SEA,Karson Kuhlman,F,0.6712733,0.72216472
2022020009,ANA,Trevor Zegras,F,0.48344439,1.3075927
2022020009,ANA,Jamie Drysdale,D,0.315676,0.8302120399999999
2022020009,SEA,Matty Beniers,F,0.61119105,0.18024262
2022020009,ANA,Mason McTavish,F,0.4030678,0.6527774
2022020009,SEA,Shane Wright,F,0.6712733,0.45314030000000005
2022020009,ANA,Pavol Regenda,F,0.382933,0.70542245
2022020010,EDM,Brad Malone,F,0.0688151,0.22696290000000002
2022020010,VAN,Luke Schenn,D,0.32961379,0.40160964
2022020010,EDM,Evander Kane,F,0.42301074,0.60373219
2022020010,VAN,Oliver Ekman-Larsson,D,0.7226144,0.5818344
2022020010,EDM,Tyson Barrie,D,0.1905759,0.6588735
2022020010,EDM,Zach Hyman,F,0.7602852,0.6008566
2022020010,EDM,Jack Campbell,G,3.14831488,3.52203178
2022020010,EDM,Ryan Nugent-Hopkins,F,0.5819725,0.531473
2022020010,VAN,J.T. Miller,F,0.1736394,0.42770924
2022020010,EDM,Ryan Murray,D,0.6033704,0.6280706
2022020010,VAN,Tanner Pearson,F,0.40659999999999996,0.61744934
2022020010,EDM,Cody Ceci,D,0.82620304,0.30609239
2022020010,EDM,Devin Shore,F,0.22600409999999999,0.35547650000000003
2022020010,EDM,Brett Kulak,D,0.0238074,0.56780449
2022020010,VAN,Kyle Burroughs,D,0.7237155,0.1461287
2022020010,VAN,Tucker Poolman,D,0.7385363,0.2652851
2022020010,EDM,Darnell Nurse,D,0.8023956400000001,0.7717988
2022020010,VAN,Bo Horvat,F,0.6140328,0.8423495
2022020010,VAN,Curtis Lazar,F,0.30556969999999994,0.0682431
2022020010,EDM,Leon Draisaitl,F,0.4269223,0.67756209
2022020010,VAN,Thatcher Demko,G,3.52203178,3.14831488
2022020010,VAN,Dakota Joshua,F,0.0871569,0.1729775
2022020010,EDM,Connor McDavid,F,0.6420925399999999,0.80931709
2022020010,VAN,Brock Boeser,F,0.4496424,0.54093204
2022020010,EDM,Derek Ryan,F,0.3220464,0.11355649999999999
2022020010,VAN,Conor Garland,F,0.7492497,0.9683229
2022020010,EDM,Jesse Puljujarvi,F,0.63983564,0.5049498
2022020010,VAN,Riley Stillman,D,0.5381097,0.7234938
2022020010,VAN,Elias Pettersson,F,0.47673579,0.0638903
2022020010,VAN,Quinn Hughes,D,0.27232899,0.9627323400000001
2022020010,EDM,Ryan McLeod,F,0.4666304,0.3072531
2022020010,EDM,Evan Bouchard,D,0.7019624999999999,0.589392
2022020010,VAN,Nils Hoglander,F,0.65078029,0.1030752
2022020010,VAN,Vasily Podkolzin,F,0.5838652,0.7198403
2022020010,EDM,Dylan Holloway,F,0.1648574,0.5519079
2022020010,VAN,Nils Aman,F,0.29949479999999995,0.20102350000000002
2022020010,VAN,Andrei Kuzmenko,F,0.68339379,0.0638903
2022020011,PIT,Jeff Carter,F,0.9440155,0.506587
2022020011,PIT,Evgeni Malkin,F,1.2622976,0.2634691
2022020011,PIT,Sidney Crosby,F,1.17190219,0.22905844
2022020011,PIT,Kris Letang,D,1.67137019,0.3074582
2022020011,PIT,Jeff Petry,D,1.27206234,0.6040818099999999
2022020011,ARI,Zack Kassian,F,0.6821824000000001,0.68532287
2022020011,PIT,Brian Dumoulin,D,1.3678262700000001,0.139147
2022020011,PIT,Jason Zucker,F,1.31323952,0.27854639999999997
2022020011,ARI,Nick Bjugstad,F,0.17803224,0.93882377
2022020011,PIT,Bryan Rust,F,1.23862022,0.19700569999999998
2022020011,PIT,Josh Archibald,F,0.18484031999999997,0.11391770000000001
2022020011,ARI,Travis Boyd,F,0.29105106,1.27052474
2022020011,PIT,Rickard Rakell,F,1.24078057,0.25197085
2022020011,ARI,Shayne Gostisbehere,D,0.42110446,1.44314352
