game_id,player,team,toi,oi_xgf,oi_xga
2022020007,Alexander Kerfoot,TOR,10.083333333333334,0.8545737,0.19575665
2022020007,Sean Monahan,MTL,12.4,0.74442425,0.37384300000000004
2022020007,William Nylander,TOR,13.25,1.0172598000000002,0.3449849
2022020007,Nicolas Aube-Kubel,TOR,9.333333333333334,0.1178448,0.7688434
2022020007,Christian Dvorak,MTL,10.316666666666666,0.47497069999999997,0.6616333999999999
2022020007,Michael Bunting,TOR,9.25,0.3397552,0.3061608
2022020007,Pierre Engvall,TOR,12.0,1.1566555,0.8767672
2022020007,Jake Evans,MTL,6.366666666666666,0.0207374,0.2031965
2022020007,Mitchell Marner,TOR,10.983333333333333,0.438308,0.2869841
2022020007,Denis Malgin,TOR,10.6,1.0107883,0.47738169999999996
2022020007,Auston Matthews,TOR,12.35,1.0866612,0.5835042
2022020007,Rem Pitlick,MTL,7.3,0.31725749999999997,0.5959315000000001
2022020007,Zach Aston-Reese,TOR,8.533333333333333,0.050141,0.7062902999999999
2022020007,Nick Suzuki,MTL,14.066666666666666,0.8171337,1.200374
2022020007,David Kampf,TOR,11.466666666666667,0.0763324,0.93938315
2022020007,Johnathan Kovacevic,MTL,13.6,0.54835185,0.7616015
2022020007,Rasmus Sandin,TOR,12.083333333333334,0.8607481,0.42279719999999993
2022020007,Jordan Harris,MTL,16.35,1.07177525,0.9179397
2022020007,Kirby Dach,MTL,10.633333333333333,0.74442425,0.37384300000000004
2022020007,Cole Caufield,MTL,12.183333333333334,0.6928267,0.9245110000000001
2022020007,Kaiden Guhle,MTL,15.55,0.6572995,0.6309921
2022020007,Arber Xhekaj,MTL,10.95,0.8324379999999999,1.2372302
2022020007,Juraj Slafkovsky,MTL,9.516666666666667,0.3027576,0.2390671
2022020008,Jack Johnson,CHI,14.616666666666667,0.32262552,0.35091945
2022020008,Andrew Cogliano,COL,12.0,0.2023911,0.3811408
2022020008,Erik Johnson,COL,16.65,0.2451707,0.47072420000000004
2022020008,Jonathan Toews,CHI,11.75,0.5538527,0.43301979999999995
2022020008,Patrick Kane,CHI,13.183333333333334,0.6876770200000001,0.32837525
2022020008,Tyler Johnson,CHI,13.466666666666667,0.52623,0.5257831
2022020008,Jarred Tinordi,CHI,13.966666666666667,0.0869568,0.8980785
2022020008,Petr Mrazek,CHI,1.0,2.98099644,2.9167877
2022020008,Colin Blackwell,CHI,10.033333333333333,0.1714907,0.1771009
2022020008,Lukas Sedlak,COL,8.666666666666666,0.035718,0.0757364
2022020008,Josh Manson,COL,14.65,0.3175092,0.6036456000000001
2022020008,Connor Murphy,CHI,15.116666666666667,0.3524484,0.7694908
2022020008,Jujhar Khaira,CHI,9.783333333333333,0.1714907,0.24135435
2022020008,Andreas Athanasiou,CHI,10.483333333333333,0.5859420200000001,0.44376425
2022020008,Kurtis MacDermid,COL,10.066666666666666,0.1150844,0.1085721
2022020008,Buddy Robinson,CHI,9.8,0.1714907,0.1771009
2022020008,J.T. Compher,COL,12.5,0.1985478,0.3347538
2022020008,Artturi Lehkonen,COL,14.516666666666667,0.70840495,0.29500282
2022020008,Nathan MacKinnon,COL,16.083333333333332,0.89923895,0.29500282
2022020008,Seth Jones,CHI,15.583333333333334,0.55975872,0.44911055
2022020008,Valeri Nichushkin,COL,11.866666666666667,0.4325134,0.7057825000000001
2022020008,Max Domi,CHI,11.5,0.6876770200000001,0.4213311
2022020008,Devon Toews,COL,14.616666666666667,0.81086105,0.40010332
2022020008,Sam Lafferty,CHI,13.116666666666667,0.0774778,0.36268859999999997
2022020008,Mikko Rantanen,COL,15.033333333333333,0.75465385,0.29500282
2022020008,Evan Rodrigues,COL,11.4,0.3973627,0.7521695
2022020008,Taylor Raddysh,CHI,13.766666666666667,0.4057307,0.601359
2022020008,Samuel Girard,COL,15.733333333333333,0.29355699999999996,0.48674930000000005
2022020008,MacKenzie Entwistle,CHI,10.483333333333333,0.0774778,0.36268859999999997
2022020008,Cale Makar,COL,16.633333333333333,0.75456435,0.40010332
2022020008,Alexandar Georgiev,COL,7.066666666666666,2.9167877,2.98099644
2022020008,Philipp Kurashev,CHI,12.116666666666667,0.35495750000000004,0.3006157
2022020008,Alec Regula,CHI,15.85,0.5782911000000001,0.2397925
2022020008,Logan O'Connor,COL,12.95,0.2246974,0.3347538
2022020008,Bowen Byram,COL,15.466666666666667,0.4951254,0.6196707
2022020008,Alex Newhook,COL,11.7,0.32488910000000004,0.7850052000000001
2022020008,Ben Meyers,COL,9.8,0.0816799,0.1085721
2022020008,Filip Roos,CHI,16.933333333333334,1.0809159000000002,0.2093959
2022020009,Kevin Shattenkirk,ANA,10.1,0.04522917,1.06501104
2022020009,Jordan Eberle,SEA,12.066666666666666,0.9730987799999999,0.12940157
2022020009,Justin Schultz,SEA,15.05,0.5844908,0.3876446
2022020009,Adam Henrique,ANA,12.416666666666666,0.43263757,0.8101754999999999
2022020009,Derek Grant,ANA,8.466666666666667,0.382933,0.41811305
2022020009,Jakob Silfverberg,ANA,10.15,0.2446675,0.57808258
2022020009,Dmitry Kulikov,ANA,16.666666666666668,0.315676,0.87157874
2022020009,Cam Fowler,ANA,22.616666666666667,1.06178422,1.34202275
2022020009,Jaden Schwartz,SEA,15.366666666666667,1.2494094,0.3619493
2022020009,Philipp Grubauer,SEA,8.683333333333334,5.92105486,2.83215918
2022020009,John Klingberg,ANA,21.95,1.05517442,1.21884975
2022020009,John Gibson,ANA,2.0,2.83215918,6.16142686
2022020009,Adam Larsson,SEA,20.9,1.40549685,0.5476112200000001
2022020009,Ryan Strome,ANA,15.2,0.3500887,0.7173363
2022020009,Jamie Oleksiak,SEA,16.483333333333334,1.3707927899999999,0.7926105999999999
2022020009,Nathan Beaulieu,ANA,8.583333333333334,0.03861937,0.86711194
2022020009,Yanni Gourde,SEA,14.116666666666667,1.00013398,0.51642237
2022020009,Carson Soucy,SEA,13.7,0.98379074,0.38834277
2022020009,Oliver Bjorkstrand,SEA,20.033333333333335,1.1239467,0.2470955
2022020009,Andre Burakovsky,SEA,12.916666666666666,0.40554545,0.2545483
2022020009,Alexander Wennberg,SEA,17.983333333333334,0.7846556,0.2662743
2022020009,Jared McCann,SEA,12.233333333333333,0.29638275,0.2947902
2022020009,Ryan Donato,SEA,9.283333333333333,0.7922089999999999,0.46084022
2022020009,Frank Vatrano,ANA,15.883333333333333,0.48975729,1.3622471
2022020009,Vince Dunn,SEA,20.616666666666667,1.4708606,0.6837829200000001
2022020009,Will Borgen,SEA,10.566666666666666,0.31263567999999997,0.061404469999999996
2022020009,Troy Terry,ANA,17.25,0.3736883,0.7946823000000001
2022020009,Brandon Tanev,SEA,12.016666666666667,0.8165663799999999,0.33213197
2022020009,Max Jones,ANA,11.383333333333333,0.39063292000000005,0.56925565
2022020009,Max Comtois,ANA,10.366666666666667,0.11477480000000001,0.68878388
2022020009,Isac Lundestrom,ANA,11.016666666666667,0.1996135,0.60431198
2022020009,Karson Kuhlman,SEA,6.283333333333333,0.6712733,0.72216472
2022020009,Trevor Zegras,ANA,18.15,0.48344439,1.3075927
2022020009,Jamie Drysdale,ANA,17.75,0.315676,0.8302120399999999
2022020009,Matty Beniers,SEA,12.466666666666667,0.61119105,0.18024262
2022020009,Mason McTavish,ANA,11.433333333333334,0.4030678,0.6527774
2022020009,Shane Wright,SEA,6.233333333333333,0.6712733,0.45314030000000005
2022020009,Pavol Regenda,ANA,9.483333333333333,0.382933,0.70542245
2022020010,Brad Malone,EDM,3.033333333333333,0.0688151,0.22696290000000002
2022020010,Luke Schenn,VAN,16.6,0.32961379,0.40160964
2022020010,Evander Kane,EDM,16.283333333333335,0.42301074,0.60373219
2022020010,Oliver Ekman-Larsson,VAN,16.05,0.7226144,0.5818344
2022020010,Tyson Barrie,EDM,12.066666666666666,0.1905759,0.6588735
2022020010,Zach Hyman,EDM,13.75,0.7602852,0.6008566
2022020010,Jack Campbell,EDM,1.0,3.14831488,3.52203178
2022020010,Ryan Nugent-Hopkins,EDM,14.316666666666666,0.5819725,0.531473
2022020010,J.T. Miller,VAN,13.0,0.1736394,0.42770924
2022020010,Ryan Murray,EDM,13.666666666666666,0.6033704,0.6280706
2022020010,Tanner Pearson,VAN,11.616666666666667,0.40659999999999996,0.61744934
2022020010,Cody Ceci,EDM,14.566666666666666,0.82620304,0.30609239
