player_id,player,position,shoots_catches,height,weight,birth_date,birth_country,draft_year,draft_team,round,pick,overall,primary_number,headshot,mp_name,cw_name,dupe_names
8471220,Rostislav Olesz,L,L,"6'2""",215,1985-10-10,CZE,2004,FLA,1,7,7,25,https://assets.nhle.com/mugs/nhl/latest/8471220.png,Rostislav Olesz,,
8471222,Ladislav Smid,D,L,"6'4""",210,1986-02-01,CZE,2004,ANA,1,9,9,15,https://assets.nhle.com/mugs/nhl/latest/8471222.png,Ladislav Smid,Ladislav Smid,
8471226,Drew Stafford,R,R,"6'2""",215,1985-10-30,USA,2004,BUF,1,13,13,18,https://assets.nhle.com/mugs/nhl/latest/8471226.png,Drew Stafford,Drew Stafford,
8471227,Devan Dubnyk,G,L,"6'6""",224,1986-05-04,CAN,2004,EDM,1,14,14,40,https://assets.nhle.com/mugs/nhl/latest/8471227.png,Devan Dubnyk,Devan Dubnyk,
8471228,Alexander Radulov,R,L,"6'1""",200,1986-07-05,RUS,2004,NSH,1,15,15,47,https://assets.nhle.com/mugs/nhl/latest/8471228.png,Alexander Radulov,Alexander Radulov,
8471229,Petteri Nokelainen,C,R,"6'1""",201,1986-01-16,FIN,2004,NYI,1,16,16,15,https://assets.nhle.com/mugs/nhl/latest/8471229.png,Petteri Nokelainen,,
8471231,Kyle Chipchura,C,L,"6'2""",203,1986-02-19,CAN,2004,MTL,1,18,18,24,https://assets.nhle.com/mugs/nhl/latest/8471231.png,Kyle Chipchura,Kyle Chipchura,
8471232,Lauri Korpikoski,L,L,"6'1""",193,1986-07-28,FIN,2004,NYR,1,19,19,29,https://assets.nhle.com/mugs/nhl/latest/8471232.png,Lauri Korpikoski,Lauri Korpikoski,
8471233,Travis Zajac,C,R,"6'2""",185,1985-05-13,CAN,2004,NJD,1,20,20,14,https://assets.nhle.com/mugs/nhl/latest/8471233.png,Travis Zajac,Travis Zajac,
8471234,Wojtek Wolski,L,L,"6'3""",215,1986-02-24,POL,2004,COL,1,21,21,17,https://assets.nhle.com/mugs/nhl/latest/8471234.png,Wojtek Wolski,,
8471236,Andrej Meszaros,D,L,"6'2""",223,1985-10-13,SVK,2004,OTT,1,23,23,41,https://assets.nhle.com/mugs/nhl/latest/8471236.png,Andrej Meszaros,,
8471238,Rob Schremp,C,L,"5'11""",200,1986-07-01,USA,2004,EDM,1,25,25,13,https://assets.nhle.com/mugs/nhl/latest/8471238.png,Rob Schremp,,
8471239,Cory Schneider,G,L,"6'3""",214,1986-03-18,USA,2004,VAN,1,26,26,35,https://assets.nhle.com/mugs/nhl/latest/8471239.png,Cory Schneider,Cory Schneider,
8471240,Jeff Schultz,D,L,"6'6""",225,1986-02-25,CAN,2004,WSH,1,27,27,55,https://assets.nhle.com/mugs/nhl/latest/8471240.png,Jeff Schultz,Jeff Schultz,
8471241,Mark Fistric,D,L,"6'2""",225,1986-06-01,CAN,2004,DAL,1,28,28,28,https://assets.nhle.com/mugs/nhl/latest/8471241.png,Mark Fistric,,
8471242,Mike Green,D,R,"6'1""",210,1985-10-12,CAN,2004,WSH,1,29,29,27,https://assets.nhle.com/mugs/nhl/latest/8471242.png,Mike Green,Mike Green,
8471245,Dave Bolland,C,R,"6'0""",184,1986-06-05,CAN,2004,CHI,2,2,32,0,https://assets.nhle.com/mugs/nhl/latest/8471245.png,Dave Bolland,Dave Bolland,
8471246,Chris Bourque,L,L,"5'8""",174,1986-01-29,USA,2004,WSH,2,3,33,56,https://assets.nhle.com/mugs/nhl/latest/8471246.png,Chris Bourque,Chris Bourque,
8471251,Justin Peters,G,L,"6'1""",210,1986-08-30,CAN,2004,CAR,2,8,38,40,https://assets.nhle.com/mugs/nhl/latest/8471251.png,Justin Peters,Justin Peters,
8471254,Bryan Bickell,L,L,"6'4""",223,1986-03-09,CAN,2004,CHI,2,11,41,29,https://assets.nhle.com/mugs/nhl/latest/8471254.png,Bryan Bickell,Bryan Bickell,
8471260,Blake Comeau,L,R,"6'1""",200,1986-02-18,CAN,2004,NYI,2,17,47,15,https://assets.nhle.com/mugs/nhl/latest/8471260.png,Blake Comeau,Blake Comeau,
8471261,Dane Byers,L,L,"6'3""",204,1986-02-21,CAN,2004,NYR,2,18,48,34,https://assets.nhle.com/mugs/nhl/latest/8471261.png,Dane Byers,,
8471262,Carl Soderberg,C,L,"6'3""",210,1985-10-12,SWE,2004,STL,2,19,49,34,https://assets.nhle.com/mugs/nhl/latest/8471262.png,Carl Soderberg,Carl Soderberg,
8471265,Raymond Sawada,R,R,"6'2""",207,1985-02-19,CAN,2004,DAL,2,22,52,12,https://assets.nhle.com/mugs/nhl/latest/8471265.png,Raymond Sawada,,
8471266,David Booth,L,L,"6'0""",212,1984-11-24,USA,2004,FLA,2,23,53,17,https://assets.nhle.com/mugs/nhl/latest/8471266.png,David Booth,David Booth,
8471268,Victor Oreskovich,R,R,"6'3""",215,1986-08-15,CAN,2004,COL,2,25,55,38,https://assets.nhle.com/mugs/nhl/latest/8471268.png,Victor Oreskovich,,
8471269,Nicklas Grossmann,D,L,"6'4""",230,1985-01-22,SWE,2004,DAL,2,26,56,8,https://assets.nhle.com/mugs/nhl/latest/8471269.png,Nicklas Grossmann,Nicklas Grossmann,
8471273,Brandon Dubinsky,C,L,"6'2""",208,1986-04-29,USA,2004,NYR,2,30,60,17,https://assets.nhle.com/mugs/nhl/latest/8471273.png,Brandon Dubinsky,Brandon Dubinsky,
8471274,Alex Goligoski,D,L,"5'11""",173,1985-07-30,USA,2004,PIT,2,31,61,33,https://assets.nhle.com/mugs/nhl/20232024/MIN/8471274.png,Alex Goligoski,Alex Goligoski,
8471276,David Krejci,C,R,"6'0""",192,1986-04-28,CZE,2004,BOS,2,33,63,46,https://assets.nhle.com/mugs/nhl/latest/8471276.png,David Krejci,David Krejci,
8471279,Sami Lepisto,D,L,"6'1""",193,1984-10-17,FIN,2004,WSH,3,1,66,20,https://assets.nhle.com/mugs/nhl/latest/8471279.png,Sami Lepisto,,
8471280,Nick Johnson,R,R,"6'2""",200,1985-12-24,CAN,2004,PIT,3,2,67,32,https://assets.nhle.com/mugs/nhl/latest/8471280.png,Nick Johnson,,
8471283,Brandon Prust,L,L,"6'0""",195,1984-03-16,CAN,2004,CGY,3,5,70,9,https://assets.nhle.com/mugs/nhl/latest/8471283.png,Brandon Prust,Brandon Prust,
8471284,Andrej Sekera,D,L,"6'0""",200,1986-06-08,SVK,2004,BUF,3,6,71,5,https://assets.nhle.com/mugs/nhl/latest/8471284.png,Andrej Sekera,Andrej Sekera,
8471296,Alexei Emelin,D,L,"6'2""",218,1986-04-25,RUS,2004,MTL,3,19,84,25,https://assets.nhle.com/mugs/nhl/latest/8471296.png,Alexei Emelin,Alexei Emelin,
8471299,Peter Regin,C,L,"6'2""",190,1986-04-16,DEN,2004,OTT,3,22,87,12,https://assets.nhle.com/mugs/nhl/latest/8471299.png,Peter Regin,,
8471301,Jeff Glass,G,L,"6'3""",206,1985-11-19,CAN,2004,OTT,3,24,89,30,https://assets.nhle.com/mugs/nhl/latest/8471301.png,Jeff Glass,Jeff Glass,
8471303,Alexander Edler,D,L,"6'4""",210,1986-04-21,SWE,2004,VAN,3,26,91,2,https://assets.nhle.com/mugs/nhl/latest/8471303.png,Alexander Edler,Alexander Edler,
8471306,Thomas Greiss,G,L,"6'2""",219,1986-01-29,GER,2004,SJS,3,29,94,1,https://assets.nhle.com/mugs/nhl/latest/8471306.png,Thomas Greiss,Thomas Greiss,
8471309,Johan Franzen,R,L,"6'4""",232,1979-12-23,SWE,2004,DET,3,32,97,93,https://assets.nhle.com/mugs/nhl/latest/8471309.png,Johan Franzen,Johan Franzen,
8471310,Dustin Boyd,C,L,"6'0""",187,1986-07-16,CAN,2004,CGY,3,33,98,17,https://assets.nhle.com/mugs/nhl/latest/8471310.png,Dustin Boyd,,
8471311,Tyler Kennedy,C,R,"5'11""",185,1986-07-15,CAN,2004,PIT,4,1,99,48,https://assets.nhle.com/mugs/nhl/latest/8471311.png,Tyler Kennedy,Tyler Kennedy,
8471312,JT Wyman,R,R,"6'2""",209,1986-02-27,USA,2004,MTL,4,2,100,12,https://assets.nhle.com/mugs/nhl/latest/8471312.png,JT Wyman,,
8471314,Mike Lundin,D,L,"6'2""",190,1984-09-24,USA,2004,TBL,4,4,102,10,https://assets.nhle.com/mugs/nhl/latest/8471314.png,Mike Lundin,,
8471321,Brett Carson,D,R,"6'4""",210,1985-11-29,CAN,2004,CAR,4,11,109,3,https://assets.nhle.com/mugs/nhl/latest/8471321.png,Brett Carson,,
8471323,Ryan Jones,L,L,"6'1""",208,1984-06-14,CAN,2004,MIN,4,13,111,28,https://assets.nhle.com/mugs/nhl/latest/8471323.png,Ryan Jones,,
8471324,Liam Reddox,L,L,"5'11""",178,1986-01-27,CAN,2004,EDM,4,14,112,85,https://assets.nhle.com/mugs/nhl/latest/8471324.png,Liam Reddox,,
8471326,Patrick Bordeleau,L,L,"6'6""",225,1986-03-23,CAN,2004,MIN,4,16,114,58,https://assets.nhle.com/mugs/nhl/latest/8471326.png,Patrick Bordeleau,Patrick Bordeleau,
8471331,Kevin Porter,C,L,"6'0""",190,1986-03-12,USA,2004,PHX,4,21,119,12,https://assets.nhle.com/mugs/nhl/latest/8471331.png,Kevin Porter,Kevin Porter,
8471338,Torrey Mitchell,C,R,"5'11""",186,1985-01-30,CAN,2004,SJS,4,28,126,71,https://assets.nhle.com/mugs/nhl/latest/8471338.png,Torrey Mitchell,Torrey Mitchell,
8471339,Ryan Callahan,R,R,"5'10""",187,1985-03-21,USA,2004,NYR,4,29,127,24,https://assets.nhle.com/mugs/nhl/latest/8471339.png,Ryan Callahan,Ryan Callahan,
8471346,Kris Versteeg,R,R,"5'11""",176,1986-05-13,CAN,2004,BOS,5,5,134,10,https://assets.nhle.com/mugs/nhl/latest/8471346.png,Kris Versteeg,Kris Versteeg,
8471348,Nikita Nikitin,D,L,"6'4""",217,1986-06-16,RUS,2004,STL,5,7,136,86,https://assets.nhle.com/mugs/nhl/latest/8471348.png,Nikita Nikitin,Nikita Nikitin,
8471352,Jake Dowell,C,L,"6'0""",200,1985-03-04,USA,2004,CHI,5,11,140,18,https://assets.nhle.com/mugs/nhl/latest/8471352.png,Jake Dowell,,
8471362,Mikhail Grabovski,C,L,"5'11""",186,1984-01-31,GER,2004,MTL,5,21,150,84,https://assets.nhle.com/mugs/nhl/latest/8471362.png,Mikhail Grabovski,Mikhail Grabovski,
8471365,Steven Zalewski,C,L,"6'0""",195,1986-08-20,USA,2004,SJS,5,24,153,10,https://assets.nhle.com/mugs/nhl/latest/8471365.png,Steven Zalewski,,
8471368,Roman Wick,R,L,"6'2""",208,1985-12-30,SUI,2004,OTT,5,27,156,43,https://assets.nhle.com/mugs/nhl/latest/8471368.png,Roman Wick,,
8471371,Mike Brown,R,R,"5'11""",205,1985-06-24,USA,2004,VAN,5,30,159,13,https://assets.nhle.com/mugs/nhl/latest/8471371.png,Mike Brown,Mike Brown,
8471385,Adam Pardy,D,L,"6'4""",227,1984-03-29,CAN,2004,CGY,6,10,173,5,https://assets.nhle.com/mugs/nhl/latest/8471385.png,Adam Pardy,Adam Pardy,
8471386,Scott Parse,L,R,"5'11""",189,1984-09-05,USA,2004,LAK,6,11,174,21,https://assets.nhle.com/mugs/nhl/latest/8471386.png,Scott Parse,,
8471388,Patrick Kaleta,R,R,"6'1""",198,1986-06-08,USA,2004,BUF,6,13,176,36,https://assets.nhle.com/mugs/nhl/latest/8471388.png,Patrick Kaleta,,
8471390,Mike Santorelli,C,R,"6'0""",189,1985-12-14,CAN,2004,NSH,6,15,178,25,https://assets.nhle.com/mugs/nhl/latest/8471390.png,Mike Santorelli,Mike Santorelli,
8471392,Roman Polak,D,R,"6'2""",240,1986-04-28,CZE,2004,STL,6,17,180,45,https://assets.nhle.com/mugs/nhl/latest/8471392.png,Roman Polak,Roman Polak,
8471399,Robbie Earl,L,L,"6'1""",195,1985-06-02,USA,2004,TOR,6,24,187,38,https://assets.nhle.com/mugs/nhl/latest/8471399.png,Robbie Earl,,
8471402,Lennart Petrell,L,L,"6'3""",215,1984-04-13,FIN,2004,CBJ,6,27,190,37,https://assets.nhle.com/mugs/nhl/latest/8471402.png,Lennart Petrell,,
8471403,Karri Ramo,G,L,"6'2""",206,1986-07-01,FIN,2004,TBL,6,28,191,31,https://assets.nhle.com/mugs/nhl/latest/8471403.png,Karri Ramo,Karri Ramo,
8471409,Andrew Gordon,R,R,"6'0""",194,1985-12-13,CAN,2004,WSH,7,4,197,20,https://assets.nhle.com/mugs/nhl/latest/8471409.png,Andrew Gordon,,
8471411,Chad Kolarik,C,R,"5'11""",178,1986-01-26,USA,2004,PHX,7,6,199,25,https://assets.nhle.com/mugs/nhl/latest/8471411.png,Chad Kolarik,,
8471413,Mike Vernace,D,L,"6'0""",216,1986-05-26,CAN,2004,SJS,7,8,201,41,https://assets.nhle.com/mugs/nhl/latest/8471413.png,Mike Vernace,,
8471418,Anton Khudobin,G,L,"5'11""",210,1986-05-07,KAZ,2004,MIN,7,13,206,31,https://assets.nhle.com/mugs/nhl/latest/8471418.png,Anton Khudobin,Anton Khudobin,
8471419,Mark Mancari,R,R,"6'4""",208,1985-07-11,CAN,2004,BUF,7,14,207,12,https://assets.nhle.com/mugs/nhl/latest/8471419.png,Mark Mancari,,
8471426,Troy Brouwer,R,R,"6'3""",213,1985-08-17,CAN,2004,CHI,7,21,214,36,https://assets.nhle.com/mugs/nhl/latest/8471426.png,Troy Brouwer,Troy Brouwer,
8471428,Pierre-Luc Letourneau-Leblond,R,L,"6'1""",218,1985-06-04,CAN,2004,NJD,7,23,216,53,https://assets.nhle.com/mugs/nhl/latest/8471428.png,Pierre-Luc Letourneau-Leblond,Pierre-Luc Letourneau-Leblond,
8471429,Tyler Eckford,D,L,"6'1""",225,1985-09-08,CAN,2004,NJD,7,24,217,56,https://assets.nhle.com/mugs/nhl/latest/8471429.png,Tyler Eckford,,
8471433,Daniel Taylor,G,L,"6'0""",198,1986-04-28,GBR,2004,LAK,7,28,221,70,https://assets.nhle.com/mugs/nhl/latest/8471433.png,Daniel Taylor,,
8471436,Matt Hunwick,D,L,"5'11""",194,1985-05-21,USA,2004,BOS,7,31,224,48,https://assets.nhle.com/mugs/nhl/latest/8471436.png,Matt Hunwick,Matt Hunwick,
8471450,Brandon Yip,R,R,"6'1""",198,1985-04-25,CAN,2004,COL,8,12,239,32,https://assets.nhle.com/mugs/nhl/latest/8471450.png,Brandon Yip,,
8471451,Aaron Gagnon,C,R,"5'11""",186,1986-04-24,CAN,2004,PHX,8,13,240,21,https://assets.nhle.com/mugs/nhl/latest/8471451.png,Aaron Gagnon,,
8471469,Pekka Rinne,G,L,"6'5""",217,1982-11-03,FIN,2004,NSH,8,31,258,35,https://assets.nhle.com/mugs/nhl/latest/8471469.png,Pekka Rinne,Pekka Rinne,
8471474,Travis Morin,C,L,"6'1""",200,1984-01-09,USA,2004,WSH,9,5,263,39,https://assets.nhle.com/mugs/nhl/latest/8471474.png,Travis Morin,Travis Morin,
8471476,Daniel Winnik,L,L,"6'2""",210,1985-03-06,CAN,2004,PHX,9,7,265,26,https://assets.nhle.com/mugs/nhl/latest/8471476.png,Daniel Winnik,Daniel Winnik,
8471482,Grant Clitsome,D,L,"5'11""",211,1985-04-14,CAN,2004,CBJ,9,13,271,24,https://assets.nhle.com/mugs/nhl/latest/8471482.png,Grant Clitsome,Grant Clitsome,
8471483,Kyle Wilson,C,R,"6'1""",200,1984-12-15,CAN,2004,MIN,9,14,272,25,https://assets.nhle.com/mugs/nhl/latest/8471483.png,Kyle Wilson,,
8471490,Adam Cracknell,R,R,"6'3""",209,1985-07-15,CAN,2004,CGY,9,21,279,27,https://assets.nhle.com/mugs/nhl/latest/8471490.png,Adam Cracknell,Adam Cracknell,
8471498,Jannik Hansen,R,R,"6'1""",198,1986-03-15,DEN,2004,VAN,9,29,287,36,https://assets.nhle.com/mugs/nhl/latest/8471498.png,Jannik Hansen,Jannik Hansen,
8471504,Rene Bourque,R,L,"6'2""",217,1981-12-10,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/latest/8471504.png,Rene Bourque,Rene Bourque,
8471508,Olivier Magnan,D,L,"6'2""",210,1986-05-01,CAN,2006,NJD,5,25,148,29,https://assets.nhle.com/mugs/nhl/latest/8471508.png,Olivier Magnan,,
8471514,Rich Peverley,C,R,"5'11""",195,1982-07-08,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,17,https://assets.nhle.com/mugs/nhl/latest/8471514.png,Rich Peverley,,
8471521,Brad Staubitz,R,R,"6'1""",207,1984-07-28,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,25,https://assets.nhle.com/mugs/nhl/latest/8471521.png,Brad Staubitz,,
8471628,Rick Rypien,C,R,"5'11""",190,1984-05-16,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,11,https://assets.nhle.com/mugs/nhl/latest/8471628.png,Rick Rypien,,
8471634,Ryan Shannon,R,R,"5'9""",175,1983-03-02,USA,undrafted,undrafted,undrafted,undrafted,undrafted,22,https://assets.nhle.com/mugs/nhl/latest/8471634.png,Ryan Shannon,,
8471636,Tim Sestito,L,L,"5'11""",195,1984-08-28,USA,undrafted,undrafted,undrafted,undrafted,undrafted,12,https://assets.nhle.com/mugs/nhl/latest/8471636.png,Tim Sestito,,
8471657,Cody McLeod,L,L,"6'2""",204,1984-06-26,CAN,undrafted,undrafted,undrafted,undrafted,undrafted,55,https://assets.nhle.com/mugs/nhl/latest/8471657.png,Cody McLeod,Cody McLeod,
8471663,Mike Blunden,R,R,"6'4""",217,1986-12-15,CAN,2005,CHI,2,13,43,20,https://assets.nhle.com/mugs/nhl/latest/8471663.png,Mike Blunden,Mike Blunden,
8471664,Mason Raymond,L,L,"6'1""",179,1985-09-17,CAN,2005,VAN,2,21,51,39,https://assets.nhle.com/mugs/nhl/latest/8471664.png,Mason Raymond,Mason Raymond,
8471668,Mattias Ritola,C,L,"6'0""",192,1987-03-14,SWE,2005,DET,4,12,103,21,https://assets.nhle.com/mugs/nhl/latest/8471668.png,Mattias Ritola,,
8471669,Paul Stastny,C,L,"6'0""",193,1985-12-27,CAN,2005,COL,2,14,44,26,https://assets.nhle.com/mugs/nhl/latest/8471669.png,Paul Stastny,Paul Stastny,
8471670,Guillaume Latendresse,L,L,"6'2""",230,1987-05-24,CAN,2005,MTL,2,15,45,73,https://assets.nhle.com/mugs/nhl/latest/8471670.png,Guillaume Latendresse,,
8471675,Sidney Crosby,C,L,"5'11""",200,1987-08-07,CAN,2005,PIT,1,1,1,87,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471675.png,Sidney Crosby,Sidney Crosby,
8471676,Bobby Ryan,R,R,"6'2""",208,1987-03-17,USA,2005,ANA,1,2,2,54,https://assets.nhle.com/mugs/nhl/latest/8471676.png,Bobby Ryan,Bobby Ryan,
8471677,Jack Johnson,D,L,"6'1""",227,1987-01-13,USA,2005,CAR,1,3,3,3,https://assets.nhle.com/mugs/nhl/20232024/COL/8471677.png,Jack Johnson,Jack Johnson,
8471678,Benoit Pouliot,L,L,"6'3""",200,1986-09-29,CAN,2005,MIN,1,4,4,67,https://assets.nhle.com/mugs/nhl/latest/8471678.png,Benoit Pouliot,Benoit Pouliot,
8471679,Carey Price,G,L,"6'3""",217,1987-08-16,CAN,2005,MTL,1,5,5,31,https://assets.nhle.com/mugs/nhl/20232024/MTL/8471679.png,Carey Price,Carey Price,
8471680,Gilbert Brule,C,R,"5'11""",187,1987-01-01,CAN,2005,CBJ,1,6,6,8,https://assets.nhle.com/mugs/nhl/latest/8471680.png,Gilbert Brule,,
8471681,Jack Skille,R,R,"6'1""",216,1987-05-19,USA,2005,CHI,1,7,7,9,https://assets.nhle.com/mugs/nhl/latest/8471681.png,Jack Skille,Jack Skille,
8471682,Devin Setoguchi,R,R,"6'0""",205,1987-01-01,CAN,2005,SJS,1,8,8,10,https://assets.nhle.com/mugs/nhl/latest/8471682.png,Devin Setoguchi,Devin Setoguchi,
8471683,Brian Lee,D,R,"6'3""",200,1987-03-26,USA,2005,OTT,1,9,9,15,https://assets.nhle.com/mugs/nhl/latest/8471683.png,Brian Lee,,
8471685,Anze Kopitar,C,L,"6'3""",225,1987-08-24,SLO,2005,LAK,1,11,11,11,https://assets.nhle.com/mugs/nhl/20232024/LAK/8471685.png,Anze Kopitar,Anze Kopitar,
8471686,Marc Staal,D,L,"6'4""",208,1987-01-13,CAN,2005,NYR,1,12,12,18,https://assets.nhle.com/mugs/nhl/20232024/PHI/8471686.png,Marc Staal,Marc Staal,
8471689,Ryan O'Marra,C,R,"6'2""",220,1987-06-09,JPN,2005,NYI,1,15,15,42,https://assets.nhle.com/mugs/nhl/latest/8471689.png,Ryan O'Marra,,
8471691,Martin Hanzal,C,L,"6'6""",230,1987-02-20,CZE,2005,PHX,1,17,17,40,https://assets.nhle.com/mugs/nhl/latest/8471691.png,Martin Hanzal,Martin Hanzal,
8471692,Ryan Parent,D,L,"6'3""",198,1987-03-17,CAN,2005,NSH,1,18,18,34,https://assets.nhle.com/mugs/nhl/latest/8471692.png,Ryan Parent,,
8471693,Jakub Kindl,D,L,"6'3""",199,1987-02-10,CZE,2005,DET,1,19,19,46,https://assets.nhle.com/mugs/nhl/latest/8471693.png,Jakub Kindl,Jakub Kindl,
8471694,Kenndal McArdle,L,L,"5'11""",190,1987-01-04,CAN,2005,FLA,1,20,20,23,https://assets.nhle.com/mugs/nhl/latest/8471694.png,Kenndal McArdle,,
8471695,Tuukka Rask,G,L,"6'3""",176,1987-03-10,FIN,2005,TOR,1,21,21,40,https://assets.nhle.com/mugs/nhl/latest/8471695.png,Tuukka Rask,Tuukka Rask,
8471696,Matt Lashoff,D,L,"6'2""",204,1986-09-29,USA,2005,BOS,1,22,22,29,https://assets.nhle.com/mugs/nhl/latest/8471696.png,Matt Lashoff,,
8471697,Niclas Bergfors,R,R,"5'10""",194,1987-03-07,SWE,2005,NJD,1,23,23,18,https://assets.nhle.com/mugs/nhl/latest/8471697.png,Niclas Bergfors,,
8471698,T.J. Oshie,R,R,"6'0""",187,1986-12-23,USA,2005,STL,1,24,24,77,https://assets.nhle.com/mugs/nhl/20232024/WSH/8471698.png,T.J. Oshie,T.J. Oshie,
8471699,Andrew Cogliano,C,L,"5'10""",179,1987-06-14,CAN,2005,EDM,1,25,25,11,https://assets.nhle.com/mugs/nhl/20232024/COL/8471699.png,Andrew Cogliano,Andrew Cogliano,
8471700,Matt Pelech,R,R,"6'4""",230,1987-09-04,CAN,2005,CGY,1,26,26,42,https://assets.nhle.com/mugs/nhl/latest/8471700.png,Matt Pelech,,
8471701,Joe Finley,D,L,"6'8""",245,1987-06-29,USA,2005,WSH,1,27,27,52,https://assets.nhle.com/mugs/nhl/latest/8471701.png,Joe Finley,,
8471702,Matt Niskanen,D,R,"6'1""",203,1986-12-06,USA,2005,DAL,1,28,28,15,https://assets.nhle.com/mugs/nhl/latest/8471702.png,Matt Niskanen,Matt Niskanen,
8471703,Steve Downie,R,R,"5'11""",191,1987-04-03,CAN,2005,PHI,1,29,29,17,https://assets.nhle.com/mugs/nhl/latest/8471703.png,Steve Downie,Steve Downie,
8471705,Brendan Mikkelson,D,L,"6'3""",210,1987-06-22,CAN,2005,ANA,2,1,31,24,https://assets.nhle.com/mugs/nhl/latest/8471705.png,Brendan Mikkelson,,
8471707,James Neal,L,L,"6'3""",212,1987-09-03,CAN,2005,DAL,2,3,33,81,https://assets.nhle.com/mugs/nhl/latest/8471707.png,James Neal,James Neal,
8471708,Ryan Stoa,C,L,"6'3""",200,1987-04-13,USA,2005,COL,2,4,34,29,https://assets.nhle.com/mugs/nhl/latest/8471708.png,Ryan Stoa,,
8471709,Marc-Edouard Vlasic,D,L,"6'1""",205,1987-03-30,CAN,2005,SJS,2,5,35,44,https://assets.nhle.com/mugs/nhl/20232024/SJS/8471709.png,Marc-Edouard Vlasic,Marc-Edouard Vlasic,
8471710,Taylor Chorney,D,L,"6'0""",193,1987-04-27,CAN,2005,EDM,2,6,36,44,https://assets.nhle.com/mugs/nhl/latest/8471710.png,Taylor Chorney,Taylor Chorney,
8471712,Jeff Frazee,G,L,"6'0""",195,1987-05-13,USA,2005,NJD,2,8,38,31,https://assets.nhle.com/mugs/nhl/latest/8471712.png,Jeff Frazee,,
8471714,Michael Sauer,D,R,"6'3""",213,1987-08-07,USA,2005,NYR,2,10,40,38,https://assets.nhle.com/mugs/nhl/latest/8471714.png,Michael Sauer,,
8471715,Ondrej Pavelec,G,L,"6'3""",212,1987-08-31,CZE,2005,ATL,2,11,41,31,https://assets.nhle.com/mugs/nhl/latest/8471715.png,Ondrej Pavelec,Ondrej Pavelec,
8471716,Justin Abdelkader,L,L,"6'2""",213,1987-02-25,USA,2005,DET,2,12,42,8,https://assets.nhle.com/mugs/nhl/latest/8471716.png,Justin Abdelkader,Justin Abdelkader,
8471717,Adam McQuaid,D,R,"6'4""",210,1986-10-12,CAN,2005,CBJ,2,25,55,54,https://assets.nhle.com/mugs/nhl/latest/8471717.png,Adam McQuaid,Adam McQuaid,
8471718,Marc-Andre Cliche,C,R,"6'0""",202,1987-03-23,CAN,2005,NYR,2,26,56,24,https://assets.nhle.com/mugs/nhl/latest/8471718.png,Marc-Andre Cliche,Marc-Andre Cliche,
8471719,Matt Kassian,L,L,"6'4""",240,1986-10-28,CAN,2005,MIN,2,27,57,28,https://assets.nhle.com/mugs/nhl/latest/8471719.png,Matt Kassian,,
8471724,Kris Letang,D,R,"6'0""",201,1987-04-24,CAN,2005,PIT,3,1,62,58,https://assets.nhle.com/mugs/nhl/20232024/PIT/8471724.png,Kris Letang,Kris Letang,
8471728,Brodie Dupont,L,L,"6'2""",210,1987-02-17,CAN,2005,NYR,3,5,66,40,https://assets.nhle.com/mugs/nhl/latest/8471728.png,Brodie Dupont,,
8471729,Kris Russell,D,L,"5'10""",170,1987-05-02,CAN,2005,CBJ,3,6,67,6,https://assets.nhle.com/mugs/nhl/latest/8471729.png,Kris Russell,Kris Russell,
8471730,Evan Brophey,C,L,"6'2""",199,1986-12-03,CAN,2005,CHI,3,7,68,47,https://assets.nhle.com/mugs/nhl/latest/8471730.png,Evan Brophey,,
8471733,Rich Clune,L,L,"5'11""",211,1987-04-25,CAN,2005,DAL,3,10,71,25,https://assets.nhle.com/mugs/nhl/latest/8471733.png,Rich Clune,Rich Clune,
8471734,Jonathan Quick,G,L,"6'1""",215,1986-01-21,USA,2005,LAK,3,11,72,32,https://assets.nhle.com/mugs/nhl/20232024/NYR/8471734.png,Jonathan Quick,Jonathan Quick,
8471735,Keith Yandle,D,L,"6'1""",192,1986-09-09,USA,2005,PHX,4,14,105,3,https://assets.nhle.com/mugs/nhl/latest/8471735.png,Keith Yandle,Keith Yandle,
8471741,Teemu Laakso,D,R,"6'1""",215,1987-08-27,FIN,2005,NSH,3,17,78,2,https://assets.nhle.com/mugs/nhl/latest/8471741.png,Teemu Laakso,,
8471742,Cody Franson,D,R,"6'5""",224,1987-08-08,CAN,2005,NSH,3,18,79,11,https://assets.nhle.com/mugs/nhl/latest/8471742.png,Cody Franson,Cody Franson,
8471743,Vladimir Sobotka,C,L,"5'11""",191,1987-07-02,CZE,2005,BOS,4,15,106,17,https://assets.nhle.com/mugs/nhl/latest/8471743.png,Vladimir Sobotka,Vladimir Sobotka,
8471748,Mark Fraser,D,L,"6'4""",220,1986-09-29,CAN,2005,NJD,3,23,84,5,https://assets.nhle.com/mugs/nhl/latest/8471748.png,Mark Fraser,Mark Fraser,
8471750,Ben Bishop,G,L,"6'7""",210,1986-11-21,USA,2005,STL,3,24,85,0,https://assets.nhle.com/mugs/nhl/latest/8471750.png,Ben Bishop,Ben Bishop,
